english_name,chinese_name,source_id,extra_json
Victory Goal (Japan) (3A),胜利足球  （日版） (3A),SS#2119,
Victory Goal Worldwide Edition (Japan),世嘉胜利足球  （日版）,SS#2120,
Virtua Cop (Europe),VR战警 （欧版）,SS#2121,
Virtua Cop (Europe) (2S),VR战警 （欧版） (2S),SS#2122,
Virtua Cop (Europe) (4S),VR战警 （欧版） (4S),SS#2123,
Virtua Cop (Europe) (7S),VR战警 （欧版） (7S),SS#2124,
"Virtua Cop (Japan) (1M, 5M)","VR战警 （日版） (1M, 5M)",SS#2125,
Virtua Cop (Japan) (2M),VR战警 （日版） (2M),SS#2126,
"Virtua Cop (USA) (5S, 6S)","VR战警 （美版） (5S, 6S)",SS#2127,
Virtua Cop (USA) (7S),VR战警 （美版） (7S),SS#2128,
"Virtua Cop (USA) (8S, 12S)","VR战警 （美版） (8S, 12S)",SS#2129,
Virtua Cop 2 (Europe),VR战警2  （欧版）,SS#2130,
Virtua Cop 2 (Japan) (2M),VR战警2  （日版） (2M),SS#2131,
Virtua Cop 2 (Japan) (3M),VR战警2  （日版） (3M),SS#2132,
Virtua Cop 2 (Japan) (Rev B) (23M),VR战警2  （日版） （修正版 B） (23M),SS#2133,
Virtua Cop 2 (USA),VR战警2  （美版）,SS#2134,
Virtua Fighter (Europe) (Made in EU),VR战士  （欧版） (Made in EU),SS#2135,
Virtua Fighter (Europe) (Made in USA),VR战士  （欧版） (Made in USA),SS#2136,
Virtua Fighter (Japan),VR战士  （日版）,SS#2137,
Virtua Fighter (Japan) (Demo),VR战士  （日版） （演示版）,SS#2138,
Virtua Fighter (USA),VR战士  （美版）,SS#2139,
Virtua Fighter 2 (Europe) (Made in EU),VR战士2  （欧版） (Made in EU),SS#2140,
Virtua Fighter 2 (Europe) (Made in USA),VR战士2  （欧版） (Made in USA),SS#2141,
Virtua Fighter 2 (Europe) (Rev A) (Made in EU),VR战士2  （欧版） （修正版 A） (Made in EU),SS#2142,
Virtua Fighter 2 (Europe) (Rev A) (Made in USA),VR战士2  （欧版） （修正版 A） (Made in USA),SS#2143,
Virtua Fighter 2 (Japan) (Demo),VR战士2  （日版） （演示版）,SS#2144,
Virtua Fighter 2 (Japan) (Rev B),VR战士2  （日版） （修正版 B）,SS#2145,
"Virtua Fighter 2 (Japan) (Rev B) (32B, 37M)","VR战士2  （日版） （修正版 B） (32B, 37M)",SS#2146,
Virtua Fighter 2 (Japan) (Rev B) (35C),VR战士2  （日版） （修正版 B） (35C),SS#2147,
"Virtua Fighter 2 (Japan) (Rev B) (36B, 36C)","VR战士2  （日版） （修正版 B） (36B, 36C)",SS#2148,
Virtua Fighter 2 (Japan) (Rev B) (39B),VR战士2  （日版） （修正版 B） (39B),SS#2149,
Virtua Fighter 2 (Japan) (Rev C) (42M),VR战士2  （日版） （修正版 C） (42M),SS#2150,
Virtua Fighter 2 (Korea),VR战士2  （韩国版）,SS#2151,
