english_name,chinese_name,source_id,extra_json
Adventure Time - Hey Ice King! Why'd You Steal Our Garbage!! (USA),,NDS#163,"{""size"":""12.37MB""}"
Adventures of Pinocchio (Europe),木偶奇遇记（欧版）,NDS#164,"{""size"":""18.24MB""}"
Affari Tuoi (Italy),一掷千金（意大利版）,NDS#165,"{""size"":""2.05MB""}"
AFL Mascot Manor (Australia),美国橄榄球联盟-吉祥物玛诺（澳洲版）,NDS#166,"{""size"":""22.75MB""}"
Again - FBI Chou Shinri Sousakan (Japan),又一次-FBI超能力探员（日版）,NDS#167,"{""size"":""63.34MB""}"
Again - Interactive Crime Novel (USA),又一次-FBI超能力探员（美版）,NDS#168,"{""size"":""62.84MB""}"
"Agatha Christie - The ABC Murders (Europe) (En,Fr,De,Es,It)","阿嘉莎克莉丝蒂-ABC谋杀案（欧版） (En,Fr,De,Es,It)",NDS#169,"{""size"":""9.06MB""}"
"Agatha Christie - The ABC Murders (Europe) (En,Fr,De,Es,Nl)","阿嘉莎克莉丝蒂-ABC谋杀案（欧版） (En,Fr,De,Es,Nl)",NDS#170,"{""size"":""9.12MB""}"
"Agatha Christie - The ABC Murders (USA) (En,Fr,Es)","阿嘉莎克莉丝蒂-ABC谋杀案（美版） (En,Fr,Es)",NDS#171,"{""size"":""9.04MB""}"
"Age of Empires - Mythologies (Europe) (En,Fr,De,Es,It)","帝国时代-神话世纪（欧版） (En,Fr,De,Es,It)",NDS#172,"{""size"":""99.74MB""}"
"Age of Empires - Mythologies (USA) (En,Fr)","帝国时代-神话世纪（美版） (En,Fr)",NDS#173,"{""size"":""99.74MB""}"
"Age of Empires - The Age of Kings (Europe) (En,Es,It)","帝国时代-帝王世纪（欧版） (En,Es,It)",NDS#174,"{""size"":""25.48MB""}"
"Age of Empires - The Age of Kings (Europe) (En,Fr,De)","帝国时代-帝王世纪（欧版） (En,Fr,De)",NDS#175,"{""size"":""25.52MB""}"
Age of Empires - The Age of Kings (USA),帝国时代-帝王世纪（美版）,NDS#176,"{""size"":""25.25MB""}"
Aibou DS (Japan),搭档 DS（日版）,NDS#177,"{""size"":""69.73MB""}"
Air Traffic Chaos (USA),空中交通大混乱-我是航空管制官（美版）,NDS#178,"{""size"":""4.38MB""}"
Akachan wa Doko kara Kuru no (Japan),为你而生-宝宝从哪里来？（日版）,NDS#179,"{""size"":""39.92MB""}"
Akagawa Jirou Mystery - Tsuki no Hikari - Shizumeru Kane no Satsujin (Japan),赤川次郎悬疑小说-月光-沉钟杀人（日版）,NDS#180,"{""size"":""68.17MB""}"
Akagawa Jirou Mystery - Yasoukyoku - Hon ni Manekareta Satsujin (Japan),赤川次郎侦探系列-夜想曲-由一本书所引起的杀人案（日版）,NDS#181,"{""size"":""67.56MB""}"
Akai Ito Destiny DS (Japan),红线 destiny DS（日版）,NDS#182,"{""size"":""80.24MB""}"
Akai Ito DS (Japan),红线DS（日版）,NDS#183,"{""size"":""62.00MB""}"
Akko de Pon! - Ikasama Hourouki (Japan),现子麻将-作弊流浪记（日版）,NDS#184,"{""size"":""10.15MB""}"
Akko ni Omakase! - Brain Shock (Japan),大脑冲击-脑细胞活性化（日版）,NDS#185,"{""size"":""18.59MB""}"
Akogare Girls Collection - Lovely Youchien Nikki (Japan),憧憬女孩收藏集-亲爱幼稚园日记（日版）,NDS#186,"{""size"":""6.11MB""}"
Akogare Girls Collection - Mister Donut DS (Japan),甜甜圈大挑战DS（日版）,NDS#187,"{""size"":""6.42MB""}"
Akogare Girls Collection - Ohanaya-san Monogatari (Japan),花店物语（日版）,NDS#188,"{""size"":""7.78MB""}"
Akogare Girls Collection - Pika Pika Nurse Monogatari (Japan),,NDS#189,"{""size"":""11.96MB""}"
