english_name,chinese_name,source_id,extra_json
"Donald Duck - Quack Attack (Europe) (En,Fr,De,Es,It)","唐老鸭大冒险-嘎嘎攻击 （欧版） (En,Fr,De,Es,It)",N64#180,
Dongwu Senlin (China) (iQue),动物森林 （中国版） （神游版）,N64#181,
"Donkey Kong 64 (Europe) (En,Fr,De,Es)","大金刚64 （欧版） (En,Fr,De,Es)",N64#182,
Donkey Kong 64 (Japan),大金刚64 （日版）,N64#183,
Donkey Kong 64 (USA),大金刚64 （美版）,N64#184,
Donkey Kong 64 (USA) (Demo) (Kiosk),大金刚64 （美版） （演示版） (Kiosk),N64#185,
Doom 64 (Europe),毁灭战士64 （欧版）,N64#186,
Doom 64 (Japan),毁灭战士64 （日版）,N64#187,
Doom 64 (USA),毁灭战士64 （美版）,N64#188,
Doom 64 (USA) (Rev 1),毁灭战士64 （美版） (Rev 1),N64#189,
Doraemon - Nobita to 3tsu no Seireiseki (Japan),哆啦A梦-三颗精灵石 （日版）,N64#190,
Doraemon 2 - Nobita to Hikari no Shinden (Japan),哆啦A梦2-光之神殿 （日版）,N64#191,
Doraemon 3 - Nobita no Machi SOS! (Japan),哆啦A梦3-野比太町大营救! （日版）,N64#192,
Doubutsu no Mori (Japan),动物之森 （日版）,N64#193,
Dr. Mario 64 (USA),马里奥医生64 （美版）,N64#194,
Dragon Sword 64 (Europe) (Proto),龙之剑64 （欧版） (Proto),N64#195,
Dragon Sword 64 (USA) (Proto) (1999-08-25),龙之剑64 （美版） (Proto) (1999-08-25),N64#196,
Dual Heroes (Europe),英雄战队 （欧版）,N64#197,
Dual Heroes (Japan),英雄战队 （日版）,N64#198,
Dual Heroes (USA),英雄战队 （美版）,N64#199,
"Duck Dodgers Starring Daffy Duck (USA) (En,Fr,Es)","道奇鸭火星历险记 （美版） (En,Fr,Es)",N64#200,
Duke Nukem - Zero Hour (Europe),毁灭公爵-关键时刻 （欧版）,N64#201,
Duke Nukem - Zero Hour (France),毁灭公爵-关键时刻 （法国版）,N64#202,
Duke Nukem - Zero Hour (USA),毁灭公爵-关键时刻 （美版）,N64#203,
Duke Nukem 64 (Europe),毁灭公爵64 （欧版）,N64#204,
