title_id,serial,name,region
0004000000032000,CTR-ADDJ,Dead or Alive: Dimensions,JPN
0004000000033700,CTR-ADEJ,Deca Sporta: 3D Sports,JPN
0004000000082900,CTR-AG9J,Guild 01,JPN
000400000006CB00,CTR-AD3P,3D Game Collection: 55-in-1,EUR
00040000000BD400,CTR-AAGP,Puzzler Brain Games,EUR
0004000000056300,CTR-APWP,Puzzler World 2012 3D,EUR
00040000000A2B00,CTR-AF8P,FIFA 13,EUR
00040000000E7D00,CTR-AZFP,Animal Hospital,EUR
0004000000039900,CTR-APGJ,Pac-Man & Galaga Dimensions,JPN
0004000000065700,CTR-ANLJ,Nicola Kanshuu: Model * Oshare Audition 2,JPN
0004000000039700,CTR-ANQJ,Nikoli no Sudoku 3D: 8-tsu no Puzzle de 1000-mon,JPN
00040000000B7600,CTR-AHKP,Around the World with Hello Kitty & Friends,EUR
000400000004B500,CTR-AH4J,Monster Hunter 4,JPN
000400000008B600,CTR-AG2P,3D MahJongg,EUR
00040000000A7C00,CTR-AJEF,Jewel Master: Cradle of Egypt 2 3D,EUR
00040000000A3200,CTR-AG8P,Gardenscapes,EUR
00040000000B5000,CTR-ALAF,LEGO The Lord of the Rings,FRA
00040000000E5C00,CTR-AMXE,Shin Megami Tensei IV,USA
000400000004AF00,CTR-ABZE,Boulder Dash-XL 3D,USA
00040000000A9100,CTR-ACLE,Style Savvy: Trendsetters,USA
000400000004E500,CTR-ARHE,Real Heroes: Firefighter 3D,USA
00040000000B3C00,CTR-ASRE,Brain Age: Concentration Training,USA
0004000000091D00,CTR-AG6E,Skylanders Giants,USA
0004000000039500,CTR-ANMJ,Animal Resort: Dobutsuen o Tsukurou!!,JPN
0004000000065600,CTR-AYGJ,Yuugen Gaisha Brave Company,JPN
0004000000030400,CTR-ANRJ,Star Fox 64 3D (Rev01),JPN
000400000004B800,CTR-AFAJ,Fish On,JPN
0004000000039600,CTR-AFSJ,Pro Yakyuu Famista 2011,JPN
000400000004BF00,CTR-AENJ,Minna no Ennichi,JPN
0004000000036F00,CTR-ASUJ,Hana to Ikimono Rittai Zukan,JPN
0004000000068C00,CTR-AHVE,Heavy Fire: The Chosen Few 3D,USA
00040000000D2100,CTR-AANE,Turbo: Super Stunt Squad,USA
00040000000C5600,CTR-AHQE,Shin Megami Tensei: Devil Summoner - Soul Hackers,USA
00040000000A8C00,CTR-AK8J,Kokuga,JPN
0004000000065F00,CTR-ASVJ,Shinobi 3D,JPN
0004000000074300,CTR-AMYE,My Pet Puppy 3D,USA
000400000007B000,CTR-ALCE,Spirit Camera: The Cursed Memoir,USA
00040000000EC700,CTR-BSKE,Etrian Odyssey Untold: The Millennium Girl,USA
000400000004CF00,CTR-AM2E,Alien Chaos 3D,USA
000400000005C800,CTR-AQ8E,Crosswords Plus,USA
00040000000D2800,CTR-AR4E,Rune Factory 4,USA
0004000000048700,CTR-AM4E,Monster 4x4 3D,USA
0004000000081000,CTR-AJCE,Junior Classic Games 3D,USA
000400000007C200,CTR-AM7E,Myst,USA
00040000000A2600,CTR-AH8E,Hotel Transylvania (Rev01),USA
0004000000095800,CTR-AACE,Art Academy: Lessons for Everyone,USA
0004000000088900,CTR-AS8E,The Amazing Spider-Man,USA
00040000000B0600,CTR-ATZE,The Trash Pack,USA
0004000000054B00,CTR-AN8E,Top Trumps NBA All Stars,USA
000400000009F200,CTR-AD4E,Adventure Time: Hey Ice King! Whyd You Steal Our Garbage?!!,USA
00040000000DD900,CTR-AH9E,Hakuoki: Memories of the Shinsengumi,USA
0004000000097100,CTR-AWRE,Wreck-It Ralph,USA
00040000000E6B00,CTR-AEAE,Hot Wheels: Worlds Best Driver,USA
0004000000055D00,CTR-EKJA,Pokemon X,EUR
0004000000055E00,CTR-EK2A,Pokemon Y,EUR
0004000000098500,CTR-ALBF,LEGO Batman 2: DC Super Heroes,FRA
0004000000090A00,CTR-ABZP,Boulder Dash-XL 3D,EUR
0004000000084A00,CTR-AJLP,Jewel Master: Cradle of Rome 2,EUR
00040000000E7900,CTR-AFYP,Fifa 14: Legacy Edition,EUR
00040000000B0700,CTR-AWTE,Pro Evolution Soccer 2013 3D,USA
000400000009F300,CTR-AW3E,Wipeout 3,USA
00040000000A2100,CTR-AF7E,Finding Nemo: Escape to the Big Blue - Special Edition,USA
0004000000083900,CTR-ADPE,Disney Princess: My Fairytale Adventure,USA
00040000000AE300,CTR-ALYE,Lalaloopsy Carnival of Friends,USA
00040000000D2300,CTR-AD6E,Scribblenauts Unmasked: A DC Comics Adventure,USA
00040000000ED200,CTR-AY8E,Wipeout: Create & Crash,USA
00040000000CD000,CTR-AAEP,Games Festival 1,EUR
00040000000D2000,CTR-AL5E,LEGO Marvel Super Heroes: Universe in Peril,USA
00040000000D5B00,CTR-ANYE,Nickelodeon Teenage Mutant Ninja Turtles,USA
0004000000047800,CTR-AF3E,Imagine Fashion Life,USA
0004000000086900,CTR-AQLE,Ice Age 4: Continental Drift - Arctic Games,USA
00040000000D7000,CTR-AZEP,Batman: Arkham Origins Blackgate,EUR
00040000000F9900,CTR-AHXE,Hometown Story,USA
00040000000CB400,CTR-ARVP,Sonic: Lost World,EUR
00040000000E6500,CTR-BSFE,Skylanders Swap Force,USA
00040000000F2400,CTR-ANXE,SpongeBob SquarePants: Planktons Robotic Revenge,USA
00040000000EBD00,CTR-AEBE,Regular Show: Mordecai and Rigby in 8-Bit Land,USA
00040000000F2200,CTR-ANDE,Angry Birds: Star Wars,USA
00040000000CBF00,CTR-ARXE,Beyblade: Evolution,USA
00040000000F7B00,CTR-AXBP,Inazuma Eleven 3: Bomb Blast,EUR
00040000000F7D00,CTR-AXSP,Inazuma Eleven 3: Lightning Bolt,EUR
00040000000F2D00,CTR-AEQE,Ben 10: Omniverse 2,USA
00040000000F0B00,CTR-AEFE,Monster High: 13 Wishes,USA
00040000000F1200,CTR-AEJE,Pac-Man and the Ghostly Adventures,USA
00040000000E7100,CTR-AZBE,Power Rangers Megaforce,USA
0004000000089500,CTR-AM5P,Mahjong Mysteries: Ancient Athena 3D,EUR
0004000000084E00,CTR-ASEP,Secrets of the Titanic,EUR
000400000007D600,CTR-AC5E,50 Classic Games 3D,USA
00040000000D5A00,CTR-AYME,Mario & Luigi: Dream Team,USA
000400000006CD00,CTR-AJQP,Jewel Quest Mysteries 3: The Seventh Gate,EUR
00040000000EC400,CTR-BZLP,The Legend of Zelda: A Link Between Worlds,EUR
00040000000FF800,CTR-ADME,Moshi Monsters: Katsuma Unleashed,USA
00040000000E5B00,CTR-AAWE,Phineas and Ferb: Quest for Cool Stuff,USA
00040000000ECD00,CTR-AY9E,Adventure Time: Explore the Dungeon Because I DONT KNOW!,USA
00040000000AA200,CTR-AYJE,Young Justice: Legacy,USA
00040000000F8100,CTR-ATSE,Mario Party: Island Tour,USA
0004000000086300,CTR-EGDE,Animal Crossing: New Leaf,USA
00040000000EC300,CTR-BZLE,The Legend of Zelda: A Link Between Worlds,USA
000400000004CD00,CTR-AC2E,Crash City Mayhem,USA
00040000000DF600,CTR-AAVE,Barbie Dreamhouse Party,USA
00040000000FC600,CTR-BTRP,Bravely Default,EUR
00040000000AE200,CTR-ANGE,Angry Birds Trilogy,USA
0004000000071700,CTR-ABSE,Battleship,USA
0004000000084900,CTR-AP6E,Purr Pals: Purrfection,USA
0004000000087D00,CTR-AMCE,Madagascar 3: The Video Game,USA
00040000000A2900,CTR-AF8E,FIFA Soccer 13,USA
0004000000095700,CTR-AACJ,Shin Egokoro Kyoushitsu,JPN
0004000000040300,CTR-ALCJ,Shinrei Camera: Tsuiteru Techou,JPN
0004000000049F00,CTR-HARP,AR Games (DEMO),EUR
0004000000057300,CTR-AQEP,The Legend of Zelda: Ocarina of Time 3D (DEMO),EUR
0004000000064A00,CTR-AMAJ,Moe Moe Daisensou * Gendaiban 3D,JPN
00040000000D5100,CTR-BKNJ,Meitantei Conan: Marionette Symphony,JPN
00040000000F8300,CTR-BRDP,One Piece: Romance Dawn,EUR
0004000000032500,CTR-ACMJ,Mario & Sonic at London Olympics,JPN
00040000000C0100,CTR-ALMJ,Magi: Hajimari no Meikyuu,JPN
0004000000055E00,CTR-EK2A,Pokemon Y,USA
0004000000055D00,CTR-EKJA,Pokemon X,USA
0004000000081600,CTR-AMKP,Mario Kart 7 (DEMO),EUR
000400000007D500,CTR-AREP,Super Mario 3D Land (DEMO),EUR
0004000000038200,CTR-AWAP,PilotWings Resort (DEMO),EUR
0004000000059C00,CTR-ABCJ,Chousoku Henkei Gyrozetter: Albatross no Tsubasa,JPN
0004000000078500,CTR-ADNJ,Danball Senki Baku Boost (Rev01),JPN
00040000000A8100,CTR-AHLE,Hello Kitty Picnic with Sanrio Friends,USA
0004000000091700,CTR-ACGE,Classic Games Overload: Card & Puzzle Edition,USA
00040000000A5800,CTR-AA9E,Moshi Monsters: Moshlings Theme Park,USA
00040000000A8100,CTR-AHLE,Hello Kitty Picnic with Sanrio Friends (Rev01),USA
00040000000B2500,CTR-ABEP,New Super Mario Bros. 2 (DEMO),EUR
0004000000046100,CTR-ADAP,Nintendogs + Cats (DEMO),EUR
000400000005CD00,CTR-ANRP,Star Fox 64 3D (Rev01) (DEMO),EUR
000400000004BD00,CTR-ASDP,Steel Diver (DEMO),EUR
0004000000095C00,CTR-AMQJ,Disney Magic Castle: My Happy Life,JPN
00040000000F6000,CTR-ADWW,Doraemon: Nobitas Number Adventure,TWN
00040000000F3100,CTR-AL6D,Professor Layton und das Vermaechtnis von Aslant,GER
00040000000CC400,CTR-AHNJ,Hatsune Miku: Project Mirai 2,JPN
00040000000F5800,CTR-BUWJ,One Piece: Unlimited World Red,JPN
0004000000059E00,CTR-AWMJ,Onna no Ko to Misshitsu ni Itara **shichau Kamoshirenai,JPN
00040000000C8100,CTR-AG5W,Paper Mario: Sticker Star,TWN
00040000000F2600,CTR-ANFJ,PazuDora Z: Puzzle & Dragons Z (DEMO),JPN
0004000000060B00,CTR-AABP,Movie Player (DEMO),EUR
0004000000045200,CTR-ASSP,Super Street Fighter IV: 3D Edition (DEMO),EUR
00040000000F0D00,CTR-AEGE,Doodle Jump Adventures,USA
000400000009E800,CTR-ASBE,Super Black Bass 3D,USA
00040000000D6B00,CTR-AZEE,Batman: Arkham Origins Blackgate,USA
0004000000048400,CTR-ADDE,Dead or Alive Dimensions (DEMO),USA
00040000000BB600,CTR-ACLE,Style Savvy: Trendsetters (DEMO),USA
0004000000104D00,CTR-AYME,Mario and Luigi Dream Team (DEMO),USA
000400000004BC00,CTR-ASDE,Steel Diver (DEMO),USA
0004000000081500,CTR-AMKE,Mario Kart 7 (DEMO),USA
0004000000038100,CTR-AWAE,Pilotwings Resort (DEMO),USA
000400000005CC00,CTR-ANRE,Star Fox 64 3D (Rev01) (DEMO),USA
0004000000055D00,CTR-EKJA,Pokemon X,JPN
0004000000055E00,CTR-EK2A,Pokemon Y,JPN
00040000000F6C00,CTR-AYXJ,Yu-Gi-Oh! Zexal: Gekitotsu Duel Carnival,JPN
00040000000DF800,CTR-BGAJ,Shingeki no Kyojin: Jinrui Saigo no Tsubasa,JPN
00040000000E9C00,CTR-BLKJ,Fantasy Life Link!,JPN
00040000000CF400,CTR-AYWJ,Youkai Watch,JPN
00040000000CB900,CTR-AL8P,Nintendo 3DS Guide Louvre,UKV
00040000000D5600,CTR-AL8F,Nintendo 3DS Guide Louvre,FRA
00040000000D5900,CTR-AL8S,Nintendo 3DS Guide Louvre,SPA
00040000000D5700,CTR-AL8D,Nintendo 3DS Guide Louvre,GER
00040000000D5800,CTR-AL8I,Nintendo 3DS Guide Louvre,ITA
00040000000CB700,CTR-AL8J,Nintendo 3DS Guide Louvre,JPN
0004000000038400,CTR-ASSE,Super Street Fighter IV 3D Edition (DEMO),USA
0004000000038300,CTR-ALGE,LEGO Star Wars III: The Clone Wars (DEMO),USA
0004000000098700,CTR-AWRP,Wreck-It Ralph (Rev01),EUR
000400000005A400,CTR-ALBP,LEGO Batman 2: DC Super Heroes,EUR
000400000007AA00,CTR-ALAP,LEGO The Lord of the Rings,EUR
000400000004C000,CTR-ASPP,Skylanders: Spyros Adventure,EUR
00040000000E8300,CTR-AZJP,LEGO Friends,EUR
00040000000E5E00,CTR-ABUP,My Exotic Farm,EUR
0004000000098A00,CTR-AFKP,Outdoors Unleashed: Africa 3D,EUR
00040000000A3000,CTR-AF8D,Fifa 13,GER
00040000000DC100,CTR-AANP,Turbo: Super Stunt Squad,EUR
00040000000F1C00,CTR-AERP,My Vet Practice 3D,EUR
00040000000AFD00,CTR-AX4J,Metal Max 4: Gekkou no Diva,JPN
00040000000A0B00,CTR-ANEJ,Daigassou! Band Brothers P,JPN
00040000000DCA00,CTR-BDWJ,Danball Senki W Chou Custom,JPN
00040000000F4000,CTR-BDNJ,Danball Senki Wars,JPN
00040000000AFC00,CTR-ADJJ,Digimon World Re:Digitize Decode,JPN
0004000000102D00,CTR-BDDJ,Highschool DxD,JPN
0004000000102600,CTR-AY9P,Adventure Time: Explore the Dungeon Because I DONT KNOW!,EUR
00040000000FCE00,CTR-AH9P,Hakuoki: Memories of the Shinsengumi,EUR
00040000000E7A00,CTR-AFYD,Fifa 14: Legacy Edition,GER
00040000000F7A00,CTR-ANDP,Angry Birds: Star Wars,EUR
00040000000F7900,CTR-ANYP,Nickelodeon Teenage Mutant Ninja Turtles,EUR
0004000000032A00,CTR-ABBJ,Tobidasu! Puzzle Bobble 3D,JPN
0004000000032E00,CTR-ASMJ,Super Monkey Ball 3D,JPN
00040000000A7300,CTR-AB5E,Bratz: Fashion Boutique,USA
0004000000034200,CTR-AV4J,Virus Shooter XX,JPN
0004000000039F00,CTR-AB9J,Bikkuriman Kanjuku Haoh: Sanmi Douran Sensouki,JPN
00040000000D4C00,CTR-AA3D,Bibi Blocksberg: Das grosse Hexenbesen-Rennen 2,GER
00040000000CBE00,CTR-ARXP,Beyblade: Evolution,EUR
00040000000FD000,CTR-AEBP,Regular Show: Mordecai and Rigby in 8-Bit Land,EUR
00040000000CD100,CTR-AAFP,Games Festival 2,EUR
00040000000F5D00,CTR-AL5D,LEGO Marvel Super Heroes: Universe in Peril,GER
00040000000EAE00,CTR-ABQP,Harvest Moon 3D: A New Beginning,EUR
00040000000EDE00,CTR-AZBP,Power Rangers Megaforce,EUR
00040000000F7100,CTR-AYYP,My Little Baby 3D,EUR
00040000000C0000,CTR-AZSJ,Seisou no Amazones,JPN
000400000008C500,CTR-EC6J,Tomodachi Collection: Shin Seikatsu,JPN
00040000000F3000,CTR-AL6P,Professor Layton and the Azran Legacy,UKV
00040000000C2A00,CTR-ADHP,Mystery Case Files: Dire Grove,EUR
00040000000F4400,CTR-ANXP,SpongeBob SquarePants: Planktons Robotic Revenge,EUR
00040000000F0A00,CTR-AEFP,Monster High: 13 Wishes,EUR
00040000000F8200,CTR-ATSP,Mario Party: Island Tour,EUR
00040000000A8600,CTR-AKKP,Professor Layton and the Miracle Mask,UKV
00040000000DD500,CTR-ADYP,Disney Infinity,EUR
00040000000F1B00,CTR-AEQP,Ben 10: Omniverse 2,EUR
00040000000E7F00,CTR-BSFP,Skylanders Swap Force,EUR
00040000000A3500,CTR-AG6P,Skylanders Giants,EUR
0004000000051B00,CTR-ABHJ,Senran Kagura: Shoujotachi no Shinei,JPN
0004000000106600,CTR-AEHZ,Disney Frozen: Olafs Quest,EUR
00040000000F3200,CTR-AL6F,Professeur Layton et lHeritage des Aslantes,FRA
00040000000D1400,CTR-AA6P,I Love my Pets,EUR
000400000006D100,CTR-ALXP,Luxor,EUR
000400000006CE00,CTR-AJ4P,Jewel Quest IV: Heritage,EUR
0004000000101F00,CTR-AD5Z,Cloudy with a Chance of Meatballs 2,EUR
0004000000065B00,CTR-AQBJ,Medarot 7: Kabuto Ver.,JPN
0004000000065A00,CTR-AQWJ,Medarot 7: Kuwagata Ver.,JPN
000400000009EF00,CTR-AQVJ,Medarot Dual: Kabuto Ver.,JPN
00040000000B8600,CTR-AMME,American Mensa Academy,USA
00040000000C7500,CTR-ANJP,My Farm 3D,EUR
00040000000AF800,CTR-APRE,LEGO Legends of Chima: Lavals Journey,USA
0004000000072100,CTR-ASBP,Super Black Bass 3D,EUR
000400000009F000,CTR-AQAJ,Medarot Dual: Kuwagata Ver.,JPN
00040000000C6400,CTR-AXXE,Project X Zone,USA
00040000000B1E00,CTR-AF7P,Finding Nemo: Escape to the Big Blue - Special Edition,EUR
00040000000D2700,CTR-AZLE,Puzzler World 2013,USA
00040000000A5B00,CTR-ASLP,Scribblenauts Unlimited (Rev02),EUR
0004000000113800,CTR-BZLE,The Legend of Zelda: A Link Between Worlds (DEMO),USA
00040000000B0800,CTR-APNE,Disney Planes,USA
0004000000112000,CTR-BTTJ,Toshin Toshi: Girls Gift RPG,JPN
00040000000F0E00,CTR-AEHE,Disney Frozen: Olafs Quest,USA
0004000000105A00,CTR-AFJE,The LEGO Movie Videogame,USA
00040000000B6200,CTR-AFHE,Fast & Furious: Showdown,USA
00040000000FC500,CTR-BTRE,Bravely Default,USA
00040000000C8C00,CTR-ARVE,Sonic: Lost World,USA
0004000000068900,CTR-AKTP,Brain Training 3D,EUR
00040000000C3900,CTR-AZGJ,PazuDora Z: Puzzle & Dragons Z,JPN
000400000009FA00,CTR-ATQE,"Freakyforms Deluxe: Your Creations, Alive!",USA
00040000000B0400,CTR-ARGE,Rise of the Guardians,USA
00040000000B0500,CTR-AHKE,Travel Adventures with Hello Kitty,USA
000400000009D000,CTR-ABVE,Ben 10: Omniverse,USA
00040000000B6300,CTR-ANLE,Girls Fashion Shoot,USA
00040000000EA700,CTR-AZJE,LEGO Friends,USA
0004000000052300,CTR-APWE,Puzzler World 2012 3D,USA
0004000000051200,CTR-AC8E,Rollercoaster Tycoon 3D,USA
00040000000F7F00,CTR-AXGP,Inazuma Eleven 3: Team Ogre Attacks!,EUR
00040000000B9C00,CTR-ADYE,Disney Infinity,USA
00040000000F5500,CTR-AHQP,Shin Megami Tensei: Devil Summoner - Soul Hackers,EUR
0004000000111300,CTR-BMFP,2 in 1: Horses 3D My Foal 3D + My Riding Stables 3D - Rivals in the Saddle,EUR
00040000000B6F00,CTR-ANLD,Girls Fashion Shoot,GER
0004000000072B00,CTR-AM8P,Murder on the Titanic,EUR
00040000000AAB00,CTR-AH5E,Monster High: Skultimate Roller Maze,USA
0004000000047D00,CTR-ANCE,NCIS 3D,USA
00040000000B4400,CTR-AJEE,Jewel Master: Cradle of Egypt 2 3D,USA
0004000000116A00,CTR-BRDZ,One Piece: Romance Dawn,USA
000400000009C900,CTR-AHEE,Spy Hunter,USA
00040000000B9B00,CTR-AQRE,The Croods: Prehistoric Party!,USA
000400000007A700,CTR-AMZE,Mahjong 3D: Warriors of the Emperor,USA
00040000000E6000,CTR-BMPK,MapleStory: The Girls Fate,KOR
000400000004C300,CTR-ABAE,Imagine Babyz,USA
000400000003CF00,CTR-AN4E,Naruto Powerful Shippuden,USA
00040000000B3500,CTR-ALLE,Sonic & All-Stars Racing Transformed,USA
00040000000E6A00,CTR-AD5E,Cloudy With a Chance of Meatballs 2,USA
0004000000109000,CTR-AEGZ,Doodle Jump Adventures,EUR
000400000009D100,CTR-AJLE,Jewel Master: Cradle Of Rome 2,USA
0004000000046200,CTR-ADAE,Nintendogs + Cats  (DEMO),USA
00040000000F4500,CTR-AVHP,Senran Kagura Burst,EUR
0004000000116000,CTR-BBTD,Bibi & Tina: Das Spiel zum Kinofilm!,EUR
00040000000DEA00,CTR-AFYE,Fifa 14: Legacy Edition,USA
0004000000061F00,CTR-AD2E,Deer Drive Legends,USA
00040000000F2F00,CTR-AL6E,Professor Layton and the Azran Legacy,USA
000400000011C300,CTR-BSCD,Sternenschweif 3D: Das Geheimnis im Zauberwald,GER
0004000000111500,CTR-BMGP,Life with Horses 3D,EUR
0004000000111C00,CTR-ATAP,Yoshis New Island,EUR
0004000000044800,CTR-AF2D,Fifa 12,GER
000400000010BE00,CTR-BALJ,Hoshi no Kirby: Triple Deluxe,JPN
0004000000112800,CTR-BNWJ,Magi: Aratanaru Sekai,JPN
00040000000CF500,CTR-BDMJ,Dragon Quest Monsters 2: Iru to Ruka no Fushigi na Fushigi na Kagi,JPN
0004000000111B00,CTR-ATAE,Yoshis New Island,USA
00040000000C2E00,CTR-AQ7P,HarmoKnight,EUR
00040000000F1E00,CTR-AGKP,Phoenix Wright: Ace Attorney - Dual Destinies,EUR
00040000000B0B00,CTR-AECX,Disney Epic Mickey: The Power of Illusion,EUR
00040000000DD100,CTR-APNZ,Disney Planes,NLD
00040000000B0000,CTR-AWTP,Pro Evolution Soccer 2013 3D,EUR
00040000000B1F00,CTR-AF7X,Finding Nemo: Escape to the Big Blue - Special Edition,EUR
000400000006D600,CTR-AAZZ,Cars 2,EUR
000400000006D900,CTR-AELP,4 Elements,EUR
00040000000C9C00,CTR-NLMA,Poke Transporter,EUR
00040000000C9B00,CTR-JTTA,Pokemon Bank,WLD
0004000E00055D00,CTR-EKJA,Pokemon X (Update 1.2),WLD
0004000E00055E00,CTR-EK2A,Pokemon Y (Update 1.2),WLD
0004000000105500,CTR-AGCP,Madagascar 3: Europes Most Wanted & The Croods: Prehistoric Party! Combo Pack,EUR
00040000000C7100,CTR-JMUP,Monster Hunter 3 Ultimate Data Transfer Program,EUR
00040002000A5401,CTR-JMDP,Mutant Mudds (DEMO),EUR
00040000000A8B00,CTR-AKKH,Professor Layton en het Masker der Wonderen,NLD
00040000000C7300,CTR-JS7A,Save Data Transfer Tool,EUR
0004000000051800,CTR-JFRP,Nintendo Letter Box,EUR
00040000000FFB00,CTR-QA5P,Super Mario Bros. Deluxe,EUR
00040000000CCD00,CTR-JYTP,Youtube,EUR
0004000000112600,CTR-BR3E,Cut the Rope: Triple Treat,USA
0004000000100500,CTR-AVSP,Professor Layton vs. Phoenix Wright: Ace Attorney,EUR
0004000E00102600,CTR-AY9P,Adventure Time: Explore the Dungeon Because I DONT KNOW! (Update 1.1),EUR
0004000E000AF700,CTR-APRP,LEGO Legends of Chima: Lavals Journey (Update 1.1),EUR
0004000E000D9000,CTR-AYMP,Mario and Luigi: Dream Team Bros. (Update 1.1),EUR
0004000E00030700,CTR-AMKP,Mario Kart 7 (Update 1.1),EUR
0004000E000A9000,CTR-ACLP,New Style Boutique (Update 1.1),EUR
0004000E00065000,CTR-ASXP,Secret Mysteries in London (Update 1.1),EUR
0004000E0009C000,CTR-AMTP,Shin Megami Tensei: Devil Survivor Overclocked (Update 1.1),EUR
0004000E000D7E00,CTR-JNUP,Steel Diver: Sub Wars (Update 1.1),EUR
0004000E00102000,CTR-AFJP,The LEGO Movie Videogame (Update 1.1),EUR
00040000000AC900,CTR-AKMJ,Kuma-Tomo,JPN
0004000000074700,CTR-AG7J,Gon: BakuBakuBakuBaku Adventure,JPN
0004000000071E00,CTR-BBKJ,Boku wa Koukuu Kanseikan: Airport Hero 3D - Haneda with JAL,JPN
00040000000EE200,CTR-AX5J,Boku wa Koukuu Kanseikan: Airport Hero 3D - Naha Premium,JPN
00040000000BBD00,CTR-AZLP,Puzzler World 2013,EUR
00040000000E7C00,CTR-AEAP,Hot Wheels: Worlds Best Driver,EUR
00040000000B3900,CTR-ARJJ,Tetsudou Nippon! Rosen Tabi: Nagaragawa Tetsudou Hen,JPN
0004000000053800,CTR-AFRJ,Frogger 3D,JPN
000400000010BC00,CTR-BTSJ,Bokujou Monogatari: Tsunagaru Shin Tenchi,JPN
00040000000EC200,CTR-BZLJ,The Legend of Zelda: Kamigami no Triforce 2,JPN
0004000000049300,CTR-ARNJ,Runabout 3D: Drive Impossible,JPN
000400000006D300,CTR-AEDJ,Inazuma Eleven Go: Dark,JPN
0004000000034900,CTR-APSJ,Pro Yakyuu Spirits 2011,JPN
00040000000CF800,CTR-BSKJ,Shin Sekaiju no Meikyuu: Millennium no Shoujo,JPN
0004000000084C00,CTR-ACVJ,Cave Story 3D,JPN
00040000000F4E00,CTR-BLPJ,New Love Plus+,JPN
0004000000064D00,CTR-AGAJ,Mario Tennis Open,JPN
00040000000DBC00,CTR-BRDJ,One Piece: Romance Dawn - Bouken no Yoake,JPN
0004000000074500,CTR-AJGJ,Tantei Jinguuji Saburo: Fukushuu no Rondo,JPN
0004000000039E00,CTR-ATLJ,Tetris,JPN
000400000009EC00,CTR-ATCJ,Tousouchuu: Shijou Saikyou no Hunter-Tachi Kara Nigekire!,JPN
00040000000FB200,CTR-BNBJ,Nobunaga no Yabou,JPN
00040000000F5100,CTR-BGKJ,Sangokushi,JPN
0004000000039B00,CTR-AHBJ,Pocket Soccer League: Calciobit,JPN
0004000000032900,CTR-AEEJ,Winning Eleven 3D Soccer,JPN
0004000000064700,CTR-AC3J,Ace Combat 3D: Cross Rumble,JPN
0004000000053200,CTR-ANWJ,Nazo Waku Yakata: Oto no Ma ni Ma ni,JPN
0004000000078B00,CTR-AVSJ,Layton Kyouju vs Gyakuten Saiban,JPN
0004000000056A00,CTR-ACQJ,Cooking Mama 4,JPN
0004000000034100,CTR-ASHJ,Shanghai 3D Cube,JPN
00040000000D4000,CTR-AHAJ,Sherlock Holmes: Puzzle City,JPN
000400000004CA00,CTR-ASNJ,Sonic Generations: Ao no Bouken,JPN
00040000000D1200,CTR-AAKJ,Zyuden Sentai Kyoryuger: Game de Gaburincho!!,JPN
000400000005D100,CTR-ACLJ,Wagamama Fashion: Girls Mode - Yokubari Sengen,JPN
00040000000C0300,CTR-APTJ,Pretty Rhythm: My Deco Rainbow Wedding,JPN
0004000000060600,CTR-AYMJ,Mario & Luigi RPG 4: Dream Adventure,JPN
0004000000101300,CTR-BHBJ,Hero Bank,JPN
0004000000101200,CTR-BPTJ,Puyo Puyo Tetris,JPN
00040000000A9000,CTR-ACLP,New Style Boutique,EUR
00040000000C3B00,CTR-AU9J,PachiPara 3D: Deluxe Umi Monogatari - Pachi-Pro Fuuunroko - Hana Kotou no Shoubushi Tachi,JPN
0004000000039400,CTR-AKTJ,Kuukan Sagashimono Kei: Nouryoku Kaihatsu 3D Nou Training,JPN
0004000000053D00,CTR-AMEJ,Mameshiba,JPN
0004000000031000,CTR-ADBJ,Nintendogs + Cats: French Bulldog & New Friends,JPN
00040000000A5D00,CTR-AG5J,Paper Mario: Super Seal,JPN
000400000007AD00,CTR-ABEJ,New Super Mario Bros. 2,JPN
0004000000031B00,CTR-AWAJ,PilotWings Resort,JPN
0004000000077800,CTR-ACTJ,Kawaii Koinu 3D,JPN
00040000000B3800,CTR-ADZJ,Dangerous Ji-San to 1000-nin no Otomodachi Ja,JPN
000400000006AB00,CTR-AS4J,The Sims 3: Pets,JPN
00040000000D1F00,CTR-AECJ,Disney Epic Mickey: Mickey no Fushigi na Bouken,JPN
000400000005A000,CTR-AEPJ,Earthpedia,JPN
0004000000054D00,CTR-AEZJ,ESSE RakuRaku Kakeibo,JPN
0004000000095B00,CTR-AKVJ,Kobito Dukan: Kobito Kansatsu Set,JPN
000400000008D500,CTR-AM6J,Mamegoma: Yoi Ko Marui Ko Genki na Ko,JPN
000400000005E300,CTR-AK9J,Nekketsu Kouha Kunio-Kun Special,JPN
0004000000069F00,CTR-ATKJ,Tekken 3D Prime Edition,JPN
00040000000CC000,CTR-AYTJ,Donkey Kong Returns 3D,JPN
00040000000A1C00,CTR-ARAJ,Inazuma Eleven Go 2: Chrono Stone - Raimei,JPN
00040000000C1D00,CTR-APOJ,Oshare de Kawaii! Koinu to Asobo! Machi-Hen,JPN
00040000000C1C00,CTR-APIJ,Oshare de Kawaii! Koinu to Asobo! Umi-Hen,JPN
00040000000A7800,CTR-AEKJ,Aikatsu! Cinderella Lesson,JPN
0004000000065D00,CTR-AGUJ,Girls Fashion 3D: Mezase! Top Stylist,JPN
0004000000056600,CTR-AP2J,Puyo Puyo!! 20th Anniversary,JPN
