serial,name,region
SNSP-P8-UKV,Pierre le Chef Is... Out to Lunch (Europe),Europe
SHVC-A9AJ-JPN,Pikiinya! (Japan),Japan
SNSP-PW,Pilotwings (Europe),Europe
SHVC-PW,Pilotwings (Japan),Japan
SNS-PW,Pilotwings (USA),USA
SNSP-7D,Pinball Dreams (Europe),Europe
SNS-7D-USA,Pinball Dreams (USA),USA
SNSP-APFP-EUR,Pinball Fantasies (Europe),Europe
SNS-APFE-USA,Pinball Fantasies (USA),USA
SHVC-7D-JPN,Pinball Pinball (Japan),Japan
SNSP-YW,Pink Goes to Hollywood (Europe),Europe
SNS-YW,Pink Goes to Hollywood (USA),USA
SHVC-YW,Pink Panther (Japan),Japan
SNSP-ACGP,Pinocchio (Europe),Europe
SHVC-ACGJ-JPN,Pinocchio (Japan),Japan
SNS-ACGE-USA,Pinocchio (USA),USA
SHVC-PP-JPN,Pipe Dream (Japan),Japan
SNSP-8P,"Pirates of Dark Water, The (Europe)",Europe
SNS-8P,"Pirates of Dark Water, The (USA)",USA
SNSP-PF,Pit-Fighter (Europe),Europe
SNS-PF-USA,Pit-Fighter (USA),USA
SHVC-APAJ-JPN,Pitfall - Maya no Daibouken (Japan),Japan
SNSP-APAP-EUR,Pitfall - The Mayan Adventure (Europe),Europe
SNS-APAE-USA,Pitfall - The Mayan Adventure (USA),USA
SHVC-A3TJ-JPN,"Planet's Champ TG 3000, The (Japan)",Japan
SNSP-P4,Plok (Europe),Europe
SNSP-P4,"Plok (France) (En,Fr)",
SNSP-P4,Plok (Germany),
SNS-P4,Plok (USA),USA
SHVC-P4-JPN,Plok! (Japan),Japan
SNSP-KK-EUR,Pocky & Rocky (Europe),Europe
SNS-KK-USA,Pocky & Rocky (USA),USA
SNSP-29-EUR,Pocky & Rocky 2 (Europe),Europe
SNS-29-USA,Pocky & Rocky 2 (USA),USA
SHVC-APOJ-JPN,Pokonyan! - Henpokorin Adventure (Japan),Japan
SNSP-PT,Pop'n TwinBee (Europe),Europe
SHVC-PT,Pop'n TwinBee (Japan),Japan
SNSP-T7,Pop'n TwinBee - Rainbow Bell Adventures (Europe),Europe
SNSP-T7,Pop'n TwinBee - Rainbow Bell Adventures (Germany),
SHVC-XI,Popeye - Ijiwaru Majo Sea Hag no Maki (Japan),Japan
SHVC-IW,Popful Mail (Japan),Japan
SHVC-APHJ-JPN,Popoitto Hebereke (Japan),Japan
SNSP-PO,Populous (Europe),Europe
SHVC-PO,Populous (Japan),Japan
SNS-PO-USA,Populous (USA),USA
SNSP-PL,Populous II - Trials of the Olympian Gods (Europe),Europe
SNSP-PL,Populous II - Trials of the Olympian Gods (Germany),
SHVC-PL,Populous II - Trials of the Olympian Gods (Japan),Japan
SNS-APPE-USA,Porky Pig's Haunted Holiday (USA),USA
SHVC-P3,Power Athlete (Japan),Japan
SNSP-APWP-EUR,"Power Drive (Europe) (En,Fr,De,Es,Pt)",Europe
SNS-AGKE-USA,Power Instinct (USA),USA
SHVC-BPLJ-JPN,Power Lode Runner (Japan) (NP),Japan
SNS-P3-USA,Power Moves (USA),USA
SNSP-AOTP-EUR,Power Piggs of the Dark Age (Europe),Europe
SNS-AOTE-USA,Power Piggs of the Dark Age (USA),USA
SNSP-PM,Power Rangers (Europe),Europe
SNS-A4RE-USA,Power Rangers Zeo - Battle Racers (USA),USA
SHVC-BPSJ-JPN,Power Soukoban (Japan),Japan
SHVC-ALUJ-JPN,Power of the Hired (Japan),Japan
SNS-JR,PowerFest 94 - Ken Griffey Jr. Presents Major League Baseball (USA),USA
SNSP-PM,PowerMonger (Europe),Europe
SHVC-PM-JPN,PowerMonger - Mashou no Bouryaku (Japan),Japan
SNSP-APUP-EUR,"Prehistorik Man (Europe) (En,Fr,De)",Europe
SNS-APUE-USA,"Prehistorik Man (USA) (En,Fr,Es)",USA
SNSP-AR9P-EUR,Primal Rage (Europe),Europe
SNS-AR9E-USA,Primal Rage (USA),USA
SNSP-PR,Prince of Persia (Europe),Europe
SHVC-PR,Prince of Persia (Japan),Japan
SNS-PR,Prince of Persia (USA),USA
SNSP-AOPP-EUR,Prince of Persia 2 (Europe),Europe
SNS-AOPE-USA,Prince of Persia 2 (USA),USA
SHVC-AOIJ-JPN,Princess Maker - Legend of Another World (Japan),Japan
SHVC-AVAJ-JPN,Princess Minerva (Japan),Japan
SHVC-JM,Pro Football '93 (Japan),Japan
SHVC-FB,Pro Football (Japan),Japan
SHVC-AARJ-JPN,Pro Kishi Jinsei Simulation - Shougi no Hanamichi (Japan),Japan
SHVC-ZZ,Pro Mahjong Kiwame (Japan),Japan
SHVC-ZZ,Pro Mahjong Kiwame (Japan) (Rev 1),Japan
SHVC-ZO,Pro Mahjong Kiwame II (Japan),Japan
SHVC-ZO,Pro Mahjong Kiwame II (Japan) (Rev 1),Japan
SHVC-AZ3J-JPN,Pro Mahjong Kiwame III (Japan),Japan
SHVC-AQZJ-JPN,Pro Mahjong Tsuwamono (Japan),Japan
SHVC-AQZJ-JPN,Pro Mahjong Tsuwamono (Japan) (Renkaban),Japan
SNS-QB,Pro Quarterback (USA),USA
SHVC-PS,Pro Soccer (Japan),Japan
SNS-UI,Pro Sport Hockey (USA),USA
SHVC-A97J-JPN,Pro Yakyuu Nettou Puzzle Stadium (Japan),Japan
SHVC-AU4J,Pro Yakyuu Star (Japan),Japan
SHVC-PY,Psycho Dream (Japan),Japan
SNSP-PV,"Push-Over (Europe) (En,Fr,De,Es)",Europe
SNS-PV,Push-Over (USA),USA
SHVC-PU-JPN,Putty Moon (Japan),Japan
SNSP-APQP-EUR,Putty Squad (Europe),Europe
SHVC-AYKJ-JPN,Puzzle Bobble (Japan),Japan
SNSP-AYKP-EUR,Puzzle Bobble - Bust-A-Move (Europe),Europe
SHVC-ANVJ-JPN,Puzzle Nintama Rantarou - Ninjutsu Gakuen Puzzle Taikai no Dan (Japan),Japan
SHVC-ASUJ-JPN,Puzzle'n Desu! (Japan),Japan
SHVC-Q3-JPN,Q-bert 3 (Japan),Japan
SNS-Q3-USA,Q-bert 3 (USA),USA
SNSP-ER,R-Type III (Europe),Europe
SNS-ER-USA,R-Type III (USA),USA
SHVC-ER-JPN,R-Type III - The Third Lightning (Japan),Japan
SHVC-V3-JPN,R.P.M. Racing (Japan),Japan
SHVC-ARDJ-JPN,RPG Tsukuru - Super Dante (Japan),Japan
SHVC-ZR2J-JPN,RPG Tsukuru 2 (Japan),Japan
SNSP-RV,Race Drivin' (Europe),Europe
SNS-RV,Race Drivin' (USA),USA
SNS-RP-USA,Radical Psycho Machine Racing (USA),USA
SNS-ARRE-USA,Radical Rex (USA),USA
SHVC-RD,Raiden Densetsu (Japan),Japan
SNS-RD-USA,Raiden Trad (USA),USA
SHVC-WO,Ramos Ruy no World Wide Soccer (Japan),Japan
SNS-RM,Rampart (USA),USA
SNSP-R2,Ranma 1-2 (Europe),Europe
SNSP-R2,Ranma 1-2 (France),
SHVC-R4,Ranma 1-2 - Akanekodan Teki Hihou (Japan),Japan
SHVC-R2,Ranma 1-2 - Bakuretsu Rantou Hen (Japan),Japan
SHVC-5K-JPN,Ranma 1-2 - Chougi Ranbu Hen (Japan),Japan
SHVC-RA,Ranma 1-2 - Chounai Gekitou Hen (Japan),Japan
SNS-R2,Ranma 1-2 - Hard Battle (USA),USA
SHVC-ARPJ-JPN,Ranma 1-2 - Ougi Jaanken (Japan),Japan
SNS-ARVE-USA,"Rap Jam - Volume One (USA) (En,Fr,Es)",USA
SNSP-ARQP-EUR,Realm (Europe),Europe
SNS-ARQE-USA,Realm (USA),USA
SHVC-RO,Red October (Japan),Japan
SNS-6R,Redline F-1 Racer (USA),USA
SHVC-AYRJ-JPN,Rejoice - Aretha Oukoku no Kanata (Japan),Japan
SNS-5R-USA,Relief Pitcher (USA),USA
SNS-ARBE-USA,"Ren & Stimpy Show, The - Buckeroo$! (USA)",USA
SNS-6Y,"Ren & Stimpy Show, The - Fire Dogs (USA)",USA
SNSP-ARTP-EUR,"Ren & Stimpy Show, The - Time Warp (Europe)",Europe
SNS-ARTE-USA,"Ren & Stimpy Show, The - Time Warp (USA)",USA
SNSP-V8,"Ren & Stimpy Show, The - Veediots! (Europe)",Europe
SNS-V8,"Ren & Stimpy Show, The - Veediots! (USA)",USA
SHVC-AVCJ-JPN,Rendering Ranger R2 (Japan) (En),Japan
SHVC-ARAJ-JPN,Res Arcana - Diana Ray - Uranai no Meikyuu (Japan),Japan
SHVC-WD,Return of Double Dragon (Japan),Japan
SNSP-AXRP-EUR,Revolution X (Europe),Europe
SNSP-AXRP-EUR,Revolution X (Germany),
SHVC-AXRJ-JPN,Revolution X (Japan),Japan
SNS-AXRE-USA,Revolution X (USA),USA
SNS-XR-USA,"Rex Ronan - Experimental Surgeon (USA) (En,Es)",USA
SHVC-XG-JPN,Riddick Bowe Boxing (Japan),Japan
SNS-XG-USA,Riddick Bowe Boxing (USA),USA
SHVC-AIDJ-JPN,Rin Kaihou Kudan no Igo Taidou (Japan),Japan
SHVC-ARKJ,Ring ni Kakero (Japan) (NP),Japan
SNS-QG,Rise of the Phoenix (USA),USA
SNSP-AROP-EUR,Rise of the Robots (Europe),Europe
SHVC-AROJ-JPN,Rise of the Robots (Japan),Japan
SNS-AROE-USA,Rise of the Robots (USA),USA
SNSP-RB,Rival Turf (Europe),Europe
SNS-RB,Rival Turf! (USA),USA
SNS-RR,Road Riot 4WD (USA),USA
SNS-DV,Road Runner's Death Valley Rally (USA),USA
SNSP-R3,RoboCop 3 (Europe),Europe
SNS-R3,RoboCop 3 (USA),USA
SNS-R3,RoboCop 3 (USA) (Arcade),USA
SNSP-VR,RoboCop versus The Terminator (Europe),Europe
SNS-VR,RoboCop versus The Terminator (USA),USA
SNS-E9,Robotrek (USA),USA
SNSP-RN,Rock n' Roll Racing (Europe),Europe
SHVC-RN-JPN,Rock n' Roll Racing (Japan),Japan
SNS-RN-USA,Rock n' Roll Racing (USA),USA
SNS-RK,"Rocketeer, The (USA)",USA
SHVC-AR6J-JPN,Rockman & Forte (Japan),Japan
SHVC-A7RJ-JPN,Rockman 7 - Shukumei no Taiketsu! (Japan),Japan
SHVC-RX,Rockman X (Japan),Japan
SHVC-RX,Rockman X (Japan) (Rev 1),Japan
SHVC-ARXJ-JPN,Rockman X2 (Japan),Japan
SHVC-AR3J-JPN,Rockman X3 (Japan),Japan
SHVC-RQ,Rockman's Soccer (Japan),Japan
SNS-8D,Rocko's Modern Life - Spunky's Dangerous Day (USA),USA
SNS-NP-USA,Rocky Rodent (USA),USA
SNS-VP,Roger Clemens' MVP Baseball (USA),USA
SNS-VP,Roger Clemens' MVP Baseball (USA) (Rev 1),USA
SHVC-6X,Rokudenashi Blues - Taiketsu! Tokyo Shitennou (Japan),Japan
SNS-XL,Romance of the Three Kingdoms II (USA),USA
SNS-S3,Romance of the Three Kingdoms III - Dragon of Destiny (USA),USA
SNS-AS4E-USA,Romance of the Three Kingdoms IV - Wall of Fire (USA),USA
SHVC-RS,Romancing Sa-Ga (Japan),Japan
SHVC-RS,Romancing Sa-Ga (Japan) (Rev 1),Japan
SHVC-2L,Romancing Sa-Ga 2 (Japan),Japan
SHVC-AL3J-JPN,Romancing Sa-Ga 3 (Japan),Japan
SHVC-AL3J-JPN,Romancing Sa-Ga 3 (Japan) (Rev 1),Japan
SHVC-RC,Royal Conquest (Japan),Japan
SHVC-AORJ-JPN,Rudra no Hihou (Japan),Japan
SHVC-AINJ-JPN,Ruin Arm (Japan),Japan
SNSP-RU,Run Saber (Europe),Europe
SNS-RU,Run Saber (USA),USA
SHVC-RB,Rushing Beat (Japan),Japan
SHVC-RB,Rushing Beat Ran - Fukusei Toshi (Japan),Japan
SHVC-R6,Rushing Beat Shura (Japan),Japan
SHVC-DA,Ryuuki Heidan Danzarb (Japan),Japan
SHVC-RW-JPN,Ryuuko no Ken (Japan),Japan
SHVC-RW-JPN,Ryuuko no Ken (Japan) (Rev 1),Japan
SHVC-AAFJ-JPN,Ryuuko no Ken 2 (Japan),Japan
SNSP-9J-EUR,S.O.S - Sink or Swim (Europe),Europe
SNS-9J,S.O.S - Sink or Swim (USA),USA
SHVC-AGFJ-JPN,SD F-1 Grand Prix (Japan),Japan
SHVC-AXXJ-JPN,SD Gundam - Power Formation Puzzle (Japan),Japan
SHVC-ZX3J-JPN,SD Gundam G Next (Japan),Japan
SHVC-X2,SD Gundam GX (Japan),Japan
SHVC-KG,SD Gundam Gaiden - Knight Gundam Monogatari - Ooinaru Isan (Japan),Japan
SHVC-KG,SD Gundam Gaiden - Knight Gundam Monogatari - Ooinaru Isan (Japan) (Rev 1),Japan
SHVC-EN,SD Gundam Gaiden 2 - Entaku no Kishi (Japan),Japan
SHVC-HL,SD Hiryuu no Ken (Japan),Japan
SHVC-GM,SD Kidou Senshi Gundam - V Sakusen Shidou (Japan),Japan
SHVC-ZG,SD Kidou Senshi Gundam 2 (Japan),Japan
SHVC-BS,SD The Great Battle - Aratanaru Chousen (Japan),Japan
SNS-TT-USA,SOS (USA),USA
SNS-AK9E-USA,SWAT Kats - The Radical Squadron (USA),USA
SHVC-AJNJ-JPN,Saibara Rieko no Mahjong Hourouki (Japan),Japan
SHVC-ASYJ-JPN,Saikousoku Shikou Shougi Mahjong (Japan),Japan
SHVC-AS7J-JPN,Saikyou - Takada Nobuhiko (Japan),Japan
SNSP-AE-FRA,Sailormoon (France),
SHVC-AMZJ-JPN,Sakurai Shouichi no Jankiryuu Mahjong Hisshouhou (Japan),Japan
SHVC-ZS5J-JPN,Same Game (Japan),Japan
SHVC-IV-JPN,Samsara Naga 2 (Japan),Japan
SNSP-A7SP-EUR,Samurai Shodown (Europe),Europe
SNS-A7SE-USA,Samurai Shodown (USA),USA
SHVC-A7SJ-JPN,Samurai Spirits (Japan),Japan
SHVC-A3AJ-JPN,Sangokushi Eiketsuden (Japan),Japan
SNSN-S3-HKG,Sangokushi III (Hong Kong),
SHVC-S3,Sangokushi III (Japan),Japan
SHVC-S3,Sangokushi III (Japan) (Rev 1),Japan
SHVC-AS4J-JPN,Sangokushi IV (Japan),Japan
SHVC-AS4J-JPN,Sangokushi IV (Japan) (Rev 1),Japan
SHVC-W2,Sangokushi Seishi - Tenbu Spirits (Japan),Japan
SHVC-AFFJ-JPN,Sankyo Fever! Fever! (Japan),Japan
SHVC-38,Sanrio Shanghai (Japan),Japan
SHVC-S7,Sanrio World Smash Ball! (Japan),Japan
SHVC-IO,Sanspo Fishing - Keiryuu Ou (Japan),Japan
SNSP-ZW-EUR,Saturday Night Slam Masters (Europe),Europe
SNS-ZW,Saturday Night Slam Masters (USA),USA
SNS-AXDE-USA,Scooby-Doo Mystery (USA),USA
SNSP-ASQP-EUR,SeaQuest DSV (Europe),Europe
SNS-ASQE-USA,SeaQuest DSV (USA),USA
SNSP-AEOP-EUR,Secret of Evermore (Europe),Europe
SNSP-AEOP-EUR,Secret of Evermore (France),
SNSP-AEOP-EUR,Secret of Evermore (Germany),
SNSP-AEOP-EUR,Secret of Evermore (Spain),
SNS-AEOE-USA,Secret of Evermore (USA),USA
SNSP-K2,Secret of Mana (Europe),Europe
SNSP-K2,Secret of Mana (Europe) (Rev 1),Europe
SNSP-K2,Secret of Mana (France),
SNSP-K2,Secret of Mana (France) (Rev 1),
SNSP-K2,Secret of Mana (Germany),
SNS-P-K2,Secret of Mana (USA),USA
SHVC-ASFJ-JPN,Seifuku Densetsu Pretty Fighter (Japan),Japan
SHVC-AB5J-JPN,Seijuu Maden Beasts & Blades (Japan),Japan
SHVC-K2,Seiken Densetsu 2 (Japan),Japan
SHVC-A3DJ-JPN,Seiken Densetsu 3 (Japan),Japan
SHVC-G5-JPN,Sengoku Denshou (Japan),Japan
SHVC-G5-JPN,Sengoku no Hasha - Tenkafubu e no Michi (Japan),Japan
SNSP-8S-UKV-1,"Sensible Soccer - European Champions (Europe) (En,Fr,De,It)",Europe
SHVC-TT,Septentrion (Japan),Japan
SHVC-TS-JPN,Serizawa Nobuo no Birdie Try (Japan),Japan
SHVC-AJAJ-JPN,Sgt. Saunders' Combat! (Japan),Japan
SNSP-WR,Shadowrun (Europe),Europe
SNSP-WR,Shadowrun (Germany),
SHVC-WR,Shadowrun (Japan),Japan
SNSP-WR,Shadowrun (Sweden),
SNS-P-WR,Shadowrun (USA),USA
SHVC-A4SJ-JPN,Shanghai - Banri no Choujou (Japan),Japan
SHVC-A4SJ-JPN,Shanghai - Banri no Choujou (Japan) (Rev 1),Japan
SNSP-DE,Shanghai II - Dragon's Eye (Europe),Europe
SNS-DE,Shanghai II - Dragon's Eye (USA),USA
SHVC-AS3J-JPN,Shanghai III (Japan),Japan
SNSP-AQFP-EUR,Shaq-Fu (Europe),Europe
SNS-AQFE-USA,Shaq-Fu (USA),USA
SHVC-AP8J-JPN,Shichuusuimeigaku Nyuumon - Shin Tougenkyou (Japan),Japan
SHVC-OO-JPN,Shien - The Blade Chaser (Japan),Japan
SNS-OO-USA,Shien's Revenge (USA),USA
SHVC-ATXJ-JPN,Shijou Saikyou League Serie A - Ace Striker (Japan),Japan
SHVC-QS,Shijou Saikyou no Quiz Ou Ketteisen Super (Japan),Japan
SHVC-AAUJ-JPN,Shiki Eiyuu Den - Jinryuu Densetsu (Japan),Japan
SHVC-ABIJ-JPN,Shimono Masaki no Fishing to Bassing (Japan),Japan
SHVC-AI2J-JPN,Shin Ikkakusenkin (Japan),Japan
SHVC-AEDJ-JPN,Shin Kidou Senki Gundam W - Endless Duel (Japan),Japan
SHVC-KZ,Shin Mahjong (Japan),Japan
SHVC-ME,Shin Megami Tensei (Japan),Japan
SHVC-ME,Shin Megami Tensei (Japan) (Rev 1),Japan
SHVC-ZE,Shin Megami Tensei II (Japan),Japan
SHVC-ZE,Shin Megami Tensei II (Japan) (Rev 1),Japan
SHVC-ZE,Shin Megami Tensei II (Japan) (Rev 2),Japan
SHVC-AMXJ-JPN,Shin Megami Tensei if... (Japan),Japan
SHVC-AMXJ-JPN,Shin Megami Tensei if... (Japan) (Rev 1),Japan
SHVC-M5-JPN,Shin Momotarou Densetsu (Japan),Japan
SHVC-M5-JPN,Shin Momotarou Densetsu (Japan) (Rev 1),Japan
SHVC-QN,Shin Nekketsu Kouha - Kunio-tachi no Banka (Japan),Japan
SHVC-NJ-JPN,Shin Nihon Pro Wrestling - Chou Senshi in Tokyo Dome - Fantastic Story (Japan),Japan
SHVC-9V-JPN,Shin Nihon Pro Wrestling Kounin - '94 Battlefield in Tokyo Dome (Japan),Japan
SHVC-AB7J-JPN,Shin Nihon Pro Wrestling Kounin - '95 Tokyo Dome Battle 7 (Japan),Japan
SHVC-ARMJ-JPN,Shin SD Sengokuden - Daishougun Retsuden (Japan),Japan
SHVC-AHJJ-JPN,Shin Shougi Club (Japan),Japan
SHVC-XN-JPN,Shin Star Trek - Ooinaru Isan IFD no Nazo o Oe (Japan),Japan
SHVC-NT,Shinchou Kouki (Japan),Japan
SHVC-ASIJ-JPN,"Shinri Game 2, The - Magical Trip (Japan)",Japan
SHVC-AK3J-JPN,"Shinri Game 3, The (Japan)",Japan
SHVC-AK,"Shinri Game, The - Akuma no Kokoroji (Japan)",Japan
SHVC-CF,Shinseiki GPX Cyber Formula (Japan),Japan
SHVC-OL-JPN,Shinseiki Odysselya (Japan),Japan
SHVC-AOLJ-JPN,Shinseiki Odysselya II (Japan),Japan
SHVC-AWGJ-JPN,Shinzui Taikyoku Igo - Go Sennin (Japan),Japan
SHVC-ALOJ-JPN,Shiroi Ring e - Twinkle Little Star (Japan),Japan
SHVC-KN,Shodai Nekketsu Kouha Kunio-kun (Japan),Japan
SHVC-KN,Shodai Nekketsu Kouha Kunio-kun (Japan) (Rev 1),Japan
SHVC-MS,Shodan Morita Shougi (Japan),Japan
SHVC-A28J-JPN,Shodani Nintei - Shodan Pro Mahjong (Japan),Japan
SHVC-A9HJ-JPN,Shougi Club (Japan),Japan
SHVC-FJ,Shougi Fuurinkazan (Japan),Japan
SHVC-AMSJ-JPN,Shougi Saikyou (Japan),Japan
SHVC-AX2J-JPN,Shougi Saikyou II - Jissen Taikyoku Hen (Japan),Japan
SHVC-AVEJ-JPN,Shougi Zanmai (Japan),Japan
SHVC-AS,Shounen Ashibe - Goma-chan no Yuuenchi Daibouken (Japan),Japan
SHVC-EO,Shounen Ninja Sasuke (Japan),Japan
SHVC-AYQJ-JPN,"Shounin yo, Taishi o Idake!! (Japan)",Japan
SHVC-AIMJ-JPN,Shuushoku Game (Japan),Japan
SNS-EQ,Sid Meier's Civilization (USA),USA
SHVC-4P,Side Pocket (Japan),Japan
SNS-4P,Side Pocket (USA),USA
SHVC-AN,SimAnt (Japan),Japan
SNS-AN-USA,SimAnt - The Electronic Ant Colony (USA),USA
SNSP-SC,SimCity (Europe),Europe
SNSP-SC,SimCity (France),
SNSP-SC,SimCity (Germany),
SHVC-SC,SimCity (Japan),Japan
SNS-SC,SimCity (USA),USA
SNSP-SC,SimCity 2000 - The Ultimate City Simulator (Europe),Europe
SHVC-ALIJ-JPN,SimCity Jr. (Japan),Japan
SHVC-SE,SimEarth - The Living Planet (Japan),Japan
SHVC-SE,SimEarth - The Living Planet (Japan) (Rev 1),Japan
SNS-SE,SimEarth - The Living Planet (USA),USA
SHVC-BN,"Simpsons, The - Bart no Fushigi na Yume no Daibouken (Japan)",Japan
SNSP-BN,"Simpsons, The - Bart's Nightmare (Europe)",Europe
SNS-BN-USA,"Simpsons, The - Bart's Nightmare (USA)",USA
SHVC-AHAJ-JPN,Simulation Pro Yakyuu (Japan),Japan
SHVC-XS,Ski Paradise with Snowboard (Japan),Japan
SNS-SL,Skuljagger - Revolt of the Westicans (USA),USA
SHVC-SI,Sky Mission (Japan),Japan
SNSP-LZ,Skyblazer (Europe),Europe
SNS-LZ-USA,Skyblazer (USA),USA
SHVC-E9,Slap Stick (Japan),Japan
SHVC-UZ,Slayers (Japan),Japan
SNS-JB,Smart Ball (USA),USA
SHVC-TV,Smash T.V. (Japan),Japan
SNSP-JA,Smash Tennis (Europe),Europe
SNSP-A8RP-EUR,"Smurfs Travel the World, The (Europe) (En,Fr,De,Es)",Europe
SNSP-8R,"Smurfs, The (Europe) (En,Fr,De,Es,It)",Europe
SHVC-A3PJ-JPN,Snoopy Concert (Japan),Japan
SNS-ASHE-USA,Snow White in Happily Ever After (USA),USA
SNSP-YK,"Soccer Kid (Europe) (En,Fr,De,Es,It)",Europe
SHVC-YK,Soccer Kid (Japan),Japan
SNSP-JL,Soccer Shootout (Europe),Europe
SNS-UD-USA,Soldiers of Fortune (USA),USA
SHVC-AAAJ-JPN,Solid Runner (Japan),Japan
SHVC-EX,Solstice II (Japan),Japan
SHVC-YM,Song Master (Japan),Japan
SNSP-SK,Sonic Blast Man (Europe),Europe
SHVC-SK,Sonic Blast Man (Japan),Japan
SNS-SK,Sonic Blast Man (USA),USA
SHVC-2C,Sonic Blast Man II (Japan),Japan
SNS-2C,Sonic Blast Man II (USA),USA
SHVC-HW-JPN,Sonic Wings (Japan),Japan
SHVC-AK7J-JPN,Soreyuke Ebisumaru Karakuri Meiro - Kieta Goemon no Nazo!! (Japan),Japan
SHVC-A2KJ-JPN,Sotsugyou Bangai Hen - Nee Mahjong Shiyo! (Japan),Japan
SHVC-AB,Sougou Kakutougi - Astral Bout (Japan),Japan
SHVC-EJ,Sougou Kakutougi - Astral Bout 2 - The Total Fighters (Japan),Japan
SHVC-AABJ-JPN,Sougou Kakutougi Rings - Astral Bout 3 (Japan),Japan
SHVC-VO,Soukou Kihei Votoms - The Battling Road (Japan),Japan
SHVC-SV,Soul & Sword (Japan),Japan
SHVC-SO,Soul Blader (Japan),Japan
SNSP-SO,Soul Blazer (Europe),Europe
SNSP-SO,Soul Blazer (France),
SNSP-SO,Soul Blazer (Germany),
SNS-SO-USA,Soul Blazer (USA),USA
SHVC-ZSNJ-JPN,Sound Novel Tsukuru (Japan),Japan
SNSP-5A-EUR,Space Ace (Europe),Europe
SHVC-IS-JPN,Space Ace (Japan),Japan
SNS-5A-USA,Space Ace (USA),USA
SHVC-BT,Space Bazooka (Japan),Japan
SNS-FL,Space Football - One on One (USA),USA
SHVC-B4-JPN,Space Funky B.O.B. (Japan),Japan
SNSP-IC,Space Invaders (Europe),Europe
SNS-IC,Space Invaders (USA),USA
SHVC-IC,Space Invaders - The Original Game (Japan),Japan
SNS-AT,Space Megaforce (USA),USA
SNSP-HJ,Spanky's Quest (Europe),Europe
SNS-HJ,Spanky's Quest (USA),USA
SHVC-ADWJ-JPN,Spark World (Japan),Japan
SNSP-ASSP-EUR,Sparkster (Europe),Europe
SHVC-ASSJ-JPN,Sparkster (Japan),Japan
SNS-ASSE-USA,Sparkster (USA),USA
SNSP-7Q,Spectre (Europe),Europe
SNS-7Q,Spectre (USA),USA
SNS-9S,Speed Racer in My Most Dangerous Adventures (USA),USA
SNS-ASEE-USA,Speedy Gonzales - Los Gatos Bandidos (USA),USA
SNS-ASEE-USA,Speedy Gonzales - Los Gatos Bandidos (USA) (Rev 1),USA
SNS-ADME-USA,Spider-Man (USA),USA
SNSP-AMCP-EUR,Spider-Man - Venom - Maximum Carnage (Europe),Europe
SNS-AMCE-USA,Spider-Man - Venom - Maximum Carnage (USA),USA
SNSP-MN,Spider-Man - X-Men - Arcade's Revenge (Europe),Europe
SNS-MN,Spider-Man - X-Men - Arcade's Revenge (USA),USA
SNSP-SX,Spindizzy Worlds (Europe),Europe
SHVC-SX,Spindizzy Worlds (Japan),Japan
SNS-SX,Spindizzy Worlds (USA),USA
SNSP-AUOP-EUR,"Spirou (Europe) (En,Fr,De,Es)",Europe
SNS-AWBE-USA,"Sporting News Baseball, The (USA)",USA
SNS-LU,Sports Illustrated Championship Football & Baseball (USA),USA
SHVC-AXJJ-JPN,Spriggan Powered (Japan),Japan
SHVC-AKGJ-JPN,Sprinter Monogatari - Mezase!! Ikkakusenkin (Japan),Japan
SHVC-ASAJ,St. Andrews - Eikou to Rekishi no Old Course (Japan),Japan
SHVC-AKQJ-JPN,Stable Star - Kyuusha Monogatari (Japan),Japan
SHVC-FO,Star Fox (Japan),Japan
SHVC-FO,Star Fox (Japan) (Rev 1),Japan
SNS-FO,Star Fox (USA),USA
SNS-FO,Star Fox (USA) (Rev 2),USA
SNS-FO,Star Fox - Super Weekend (USA),USA
SHVC-ARFJ-JPN,Star Ocean (Japan),Japan
SNS-A9DE-USA,Star Trek - Deep Space Nine - Crossroads of Time (USA),USA
SNS-ASTE-USA,Star Trek - Starfleet Academy - Starship Bridge Simulator (USA),USA
SNSP-XN,Star Trek - The Next Generation - Future's Past (Europe),Europe
SNS-XN,Star Trek - The Next Generation - Future's Past (USA),USA
SHVC-AVLJ-JPN,Stardust Suplex (Japan),Japan
SNSP-AGTP-EUR,"Stargate (Europe) (En,Fr,De)",Europe
SHVC-AGTJ-JPN,Stargate (Japan),Japan
SNS-AGTE-USA,Stargate (USA),USA
SNSP-FO,Starwing (Europe),Europe
SNSP-FO,Starwing (Europe) (Rev 1),Europe
SNSP-FO,Starwing (Germany),
SNSP-FO,Starwing - Competition (Europe),Europe
SNSP-FO,Starwing - Competition (Germany),
SHVC-H7,Stealth (Japan),Japan
SNS-5S,Steel Talons (USA),USA
SNS-AS2E,Sterling Sharpe - End 2 End (USA),USA
SHVC-ASOJ-JPN,Stone Protectors (Japan),Japan
SNS-ASOE-USA,Stone Protectors (USA),USA
SNS-RA,Street Combat (USA),USA
SNSP-AUZP-EUR,Street Fighter Alpha 2 (Europe),Europe
SNS-AUZE-USA,Street Fighter Alpha 2 (USA),USA
SNSP-S2,Street Fighter II (Europe),Europe
SHVC-S2,Street Fighter II (Japan),Japan
SNS-S2,Street Fighter II (USA),USA
SNSP-TI,Street Fighter II Turbo (Europe),Europe
