system,game_id,game_name,ch_name,UMD_ID,date,genre,img,language,publisher,region
psp,2674,Nobunaga no Yabou - Soutensoku with Power-Up Kit,信长之野望-苍天录 威力加强版,ULJM-05902,2011-08-06,Strategy,https://data.yang2000ling.com/img/psp_200/2674.jpg,日语,Koei,日版
psp,2675,MonHun Nikki - Poka Poka Ailu Mura G,怪物猎人日记-暖洋洋的猫猫村G,ULJM-05881,2011-08-09,RPG,https://data.yang2000ling.com/img/psp_200/2675.jpg,日语,Capcom,日版
psp,2676,Buzz! Svenska Genier,喧闹少年找碴大师 瑞典智囊团,UCES-01204,2011-08-11,Trivia,https://data.yang2000ling.com/img/psp_200/2676.jpg,瑞典语|芬兰语,Sony,欧版
psp,2677,Buzz! Quiz World,喧闹少年找碴大师 测验世界,UCES-01295,2011-08-11,Trivia,https://data.yang2000ling.com/img/psp_200/2677.jpg,瑞典语|芬兰语,Sony,欧版
psp,2678,Buzz! Master Quiz,喧闹少年找碴大师 硕士测验,UCES-01041,2011-08-11,Trivia,https://data.yang2000ling.com/img/psp_200/2678.jpg,瑞典语|芬兰语,Sony,欧版
psp,2679,Buzz! Brain Bender,喧闹少年找碴大师 大脑锻炼,UCES-01158,2011-08-11,Trivia,https://data.yang2000ling.com/img/psp_200/2679.jpg,瑞典语|挪威语|芬兰语|丹麦语,Sony,欧版
psp,2680,Growlanser IV - Over Reloaded,梦幻骑士4-超量重装,ULJM-05896,2011-08-17,RPG,https://data.yang2000ling.com/img/psp_200/2680.jpg,日语,Atlus,日版
psp,2681,Black Rock Shooter - The Game,黑岩射手,NPJH-50448,2011-08-23,Action,https://data.yang2000ling.com/img/psp_200/2681.jpg,日语,Image Epoch,日版
psp,2682,Kidou Senshi Gundam - Shin Gihren no Yabou,机动战士高达-新基连的野望,NPJH-50441,2011-08-23,Strategy,https://data.yang2000ling.com/img/psp_200/2682.jpg,日语,Bandai Namco Games,日版
psp,2683,Shin Sangoku Musou 6 Special (UMD Disc 1),真三国无双6 特别版(UMD-Disc 1),ULJM-05938,2011-08-23,Beat Em Up,https://data.yang2000ling.com/img/psp_200/2683.jpg,日语,Koei,日版
psp,2684,Shin Sangoku Musou 6 Special (UMD Disc 2),真三国无双6 特别版(UMD-Disc 2),ULJM-05939,2011-08-23,Beat Em Up,https://data.yang2000ling.com/img/psp_200/2684.jpg,日语,Koei,日版
psp,2685,Ginsei Shogi Portable - Fuuun Ryuuko Raiden,银星将棋-风云龙虎雷传 携带版,ULJS-00405,2011-08-24,Board Games,https://data.yang2000ling.com/img/psp_200/2685.jpg,日语,SilverStar,日版
psp,2686,Tanteibu - The Detective Club - Tantei to Yuurei to Kaitou to,侦探部-侦探与幽灵与怪盗,ULJM-05925,2011-08-24,Adventure,https://data.yang2000ling.com/img/psp_200/2686.jpg,日语,Boost On,日版
psp,2687,Uta no - Prince-Sama - Repeat,歌之王子殿下-重奏,NPJH-50446,2011-08-27,Adventure,https://data.yang2000ling.com/img/psp_200/2687.jpg,日语,Broccoli,日版
psp,2688,Bunmei Haruka - Aoiza Ibunroku,文明开华-葵座异闻录,ULJM-05824,2011-08-27,Adventure,https://data.yang2000ling.com/img/psp_200/2688.jpg,日语,FuRyu,日版
psp,2689,Amnesia,失忆症,ULJM-05931,2011-08-30,Adventure,https://data.yang2000ling.com/img/psp_200/2689.jpg,日语,Idea Factory,日版
psp,2690,Corpse Party - Book of Shadows,尸体派对-暗影之书,ULJM-05909,2011-08-30,Adventure,https://data.yang2000ling.com/img/psp_200/2690.jpg,日语,5pb,日版
psp,2691,Grand Knights History,圣骑士物语,ULJS-00394,2011-08-30,RPG,https://data.yang2000ling.com/img/psp_200/2691.jpg,日语,Marvelous,日版
psp,2692,Madden NFL 12,劲爆美式橄榄球2012,ULUS-10581,2011-08-31,Sports,https://data.yang2000ling.com/img/psp_200/2692.jpg,英文,Electronic Arts,美版
psp,2693,Nanodiver,纳米治疗者,NPJH-50375,2011-08-31,Action,https://data.yang2000ling.com/img/psp_200/2693.jpg,日语,Takara Tomy,日版
psp,2694,"What Did I Do to Deserve This, My Lord! 2",勇者别嚣张2,ULUS-10494,2011-08-31,RPG,https://data.yang2000ling.com/img/psp_200/2694.jpg,英文,NIS America,美版
psp,2695,Crimson Empire - Circumstances to Serve a Noble,绯红帝国,ULJM-05932,2011-09-01,Adventure,https://data.yang2000ling.com/img/psp_200/2695.jpg,日语,Quinrose,日版
psp,2696,Kollon,科隆方块,ULKS-46001,2011-09-01,Puzzle,https://data.yang2000ling.com/img/psp_200/2696.jpg,日语,CyberFront,韩版
psp,2697,Tom Clancy's Splinter Cell - Essentials (v2),细胞分裂-精华(v2),ULES-00281,2011-09-01,Action,https://data.yang2000ling.com/img/psp_200/2697.jpg,西班牙语|意大利语|德语|英文|法文,UbiSoft,欧版
psp,2698,Tiger Woods PGA Tour,泰格伍兹高尔夫球巡回赛,ULAS-42002,2011-09-01,Sports,https://data.yang2000ling.com/img/psp_200/2698.jpg,英文,Electronic Arts,中国版
psp,2699,Maru Goukaku - Shikaku Dasshu! IT Passport Shiken Portable,完全合格资格夺取-IT护照试验 携带版,NPJH-50482,2011-09-03,Edutainment,https://data.yang2000ling.com/img/psp_200/2699.jpg,日语,Media5,日版
psp,2700,Moe Moe Daisensou - Gendaiban+,萌萌大战争-现代版+,ULJS-00411,2011-09-03,Strategy,https://data.yang2000ling.com/img/psp_200/2700.jpg,日语,System Soft,日版
psp,2701,Durarara!! 3way Standoff - Alley,无头骑士异闻录-加强版,NPJH-50484,2011-09-04,Action,https://data.yang2000ling.com/img/psp_200/2701.jpg,日语,ASCII Media Works,日版
psp,2702,Kaitou Tenshi Twin Angel - Toki to Sekai no Meikyuu,快盗天使双胞胎-时间与世界迷宫,ULJM-05908,2011-09-04,Adventure,https://data.yang2000ling.com/img/psp_200/2702.jpg,日语,Alchemist,日版
psp,2703,Gekka Ryouran Romance,月华缭乱-浪漫,ULJM-05943,2011-09-15,Adventure,https://data.yang2000ling.com/img/psp_200/2703.jpg,日语,Idea Factory,日版
psp,2704,Maru Goukaku - Shikaku Dasshu! Kihon Jouhou Gijutsusha Shiken Portable,完全合格资格夺取-基本情报技术者试验 携带版,NPJH-50480,2011-09-15,Edutainment,https://data.yang2000ling.com/img/psp_200/2704.jpg,日语,Media5,日版
psp,2705,Maru Goukaku - Shikaku Dasshu! Jouhou Gijutsusha Shiken Portable,完全合格资格夺取-应用情报技术者试验 携带版,NPJH-50481,2011-09-15,Edutainment,https://data.yang2000ling.com/img/psp_200/2705.jpg,日语,Media5,日版
psp,2706,Shin Megami Tensei - Persona 2 - Innocent Sin,女神异闻录2-罪,ULUS-10584,2011-09-20,RPG,https://data.yang2000ling.com/img/psp_200/2706.jpg,英文,Atlus,美版
psp,2707,Yu-Gi-Oh! 5D's Tag Force 6,游戏王5D's 卡片力量6,ULJM-05940,2011-09-20,Card Battle,https://data.yang2000ling.com/img/psp_200/2707.jpg,日语,Konami,日版
psp,2708,Busou Shinki - Battle Masters Mk. 2 (v2),武装神姬-战斗大师Mk.2(v2),NPJH-50453,2011-09-21,Action,https://data.yang2000ling.com/img/psp_200/2708.jpg,日语,Konami,日版
psp,2709,Buzz! Brain of Switzerland,喧闹少年找碴大师 瑞士智囊团,UCES-01209,2011-09-25,Trivia,https://data.yang2000ling.com/img/psp_200/2709.jpg,意大利语|德语,Sony,欧版
psp,2710,Eiyuu Densetsu - Ao no Kiseki,英雄传说-碧之轨迹,NPJH-50473,2011-09-27,Action,https://data.yang2000ling.com/img/psp_200/2710.jpg,日语,Falcom,日版
psp,2711,Evangelion Shin Gekijoban - 3nd Impact,新世纪福音战士-第三次冲击,NPJH-50457,2011-09-27,Action,https://data.yang2000ling.com/img/psp_200/2711.jpg,日语,Bandai Namco Games,日版
psp,2712,FIFA 12,FIFA足球2012,ULES-01547,28-09-2011,Sports,https://data.yang2000ling.com/img/psp_200/2712.jpg,德语,Electronic Arts,德版
psp,2713,Tanteibu - The Detective Club - Angou to Misshitshu to Kaijin to,侦探部-暗号与密室与怪人,ULJM-05926,28-09-2011,Adventure,https://data.yang2000ling.com/img/psp_200/2713.jpg,日语,Boost On,日版
psp,2714,FIFA Soccer 12,FIFA足球2012,ULUS-10583,29-09-2011,Sports,https://data.yang2000ling.com/img/psp_200/2714.jpg,西班牙语|英文,Electronic Arts,美版
psp,2715,Hakuisei Renai Shoukougun,白衣性恋爱症候群,ULJM-05935,30-09-2011,Adventure,https://data.yang2000ling.com/img/psp_200/2715.jpg,日语,CyberFront,日版
psp,2716,Wand of Fortune 2 - Jikuu ni Shizumu Mokushiroku,命运之杖2-在时空中沉寂的默示录,ULJM-05834,30-09-2011,Adventure,https://data.yang2000ling.com/img/psp_200/2716.jpg,日语,Idea Factory,日版
psp,2717,Code_18,Code_18 无限轮回,ULJM-05936,30-09-2011,Adventure,https://data.yang2000ling.com/img/psp_200/2717.jpg,日语,CyberFront,日版
psp,2718,Phantom Kingdom Portable,幻域战记 携带版,NPJH-50451,04-10-2011,Strategy,https://data.yang2000ling.com/img/psp_200/2718.jpg,日语,Nippon Ichi Software,日版
psp,2719,NBA 2K12,NBA篮球2012,ULUS-10585,04-10-2011,Sports,https://data.yang2000ling.com/img/psp_200/2719.jpg,英文,2K Sports,美版
psp,2720,AKB1-48 - Idol to Guam de Koishitara...,AKB1-48 与偶像在关岛恋爱的话,NPJH-50472,06-10-2011,Adventure,https://data.yang2000ling.com/img/psp_200/2720.jpg,日语,Bandai Namco Games,日版
psp,2721,FIFA 12,FIFA足球2012,ULES-01543,07-10-2011,Sports,https://data.yang2000ling.com/img/psp_200/2721.jpg,英文,Electronic Arts,欧版
psp,2722,FIFA 12,FIFA足球2012,ULES-01546,11-10-2011,Sports,https://data.yang2000ling.com/img/psp_200/2722.jpg,法文,Electronic Arts,法版
psp,2723,Shirogane no Cal to Aoi no Joou,白银卡尔与苍空女王,ULJM-05954,12-10-2011,Adventure,https://data.yang2000ling.com/img/psp_200/2723.jpg,日语,CyberFront,日版
psp,2724,Ken to Mahou to Gakuen Mono. Final - Shinnyusei wa Ohimesama,剑与魔法与学园Final-新生是公主,ULJM-05965,12-10-2011,Strategy,https://data.yang2000ling.com/img/psp_200/2724.jpg,日语,Acquire,日版
psp,2725,Okashi na Shima no Peter Pan - Sweet Never Land,糖果岛的彼得潘,ULJM-05949,13-10-2011,Adventure,https://data.yang2000ling.com/img/psp_200/2725.jpg,日语,Quinrose,日版
psp,2726,NBA 2K12,NBA篮球2012,ULES-01554,13-10-2011,Sports,https://data.yang2000ling.com/img/psp_200/2726.jpg,西班牙语|意大利语|德语|英文|法文,2K Sports,欧版
psp,2727,Clock Zero - Shuuen no Ichibyou Portable,最后一秒 携带版,ULJM-05945,14-10-2011,Adventure,https://data.yang2000ling.com/img/psp_200/2727.jpg,日语,Idea Factory,日版
psp,2728,Dead End - Orchestral Manoeuvres in the Dead End,死路里的管弦乐,ULJM-05907,14-10-2011,Adventure,https://data.yang2000ling.com/img/psp_200/2728.jpg,日语,Alchemist,日版
psp,2729,Tsugi no Giseisha o Oshirase Shimasu - Kimi to Ko no Hateru Kotonai Kurayami o,给牺牲者的通告-第一卷,ULJM-05946,14-10-2011,Adventure,https://data.yang2000ling.com/img/psp_200/2729.jpg,日语,Boost On,日版
psp,2730,Ryu-koku,龙刻,ULJM-05958,15-10-2011,Adventure,https://data.yang2000ling.com/img/psp_200/2730.jpg,日语,CyberFront,日版
psp,2731,Naruto Shippuden - Ultimate Ninja Impact,火影忍者疾风传-究极冲击,ULUS-10582,16-10-2011,Fighting,https://data.yang2000ling.com/img/psp_200/2731.jpg,西班牙语|英文|法文,Bandai Namco Games,美版
psp,2732,Naruto Shippuden - Narutimate Impact,火影忍者疾风传-究极冲击,NPJH-50435,18-10-2011,Fighting,https://data.yang2000ling.com/img/psp_200/2732.jpg,日语,Bandai Namco Games,日版
psp,2733,Umineko no Naku Koro ni Portable 1,海猫鸣泣之时1 携带版,ULJM-05968,19-10-2011,Adventure,https://data.yang2000ling.com/img/psp_200/2733.jpg,日语,Alchemist,日版
psp,2734,Kami Naru Kimi to,神明女友,ULJM-05975,21-10-2011,Adventure,https://data.yang2000ling.com/img/psp_200/2734.jpg,日语,Idea Factory,日版
psp,2735,FIFA 12 - World Class Soccer,FIFA足球2012,NPJH-50509,22-10-2011,Sports,https://data.yang2000ling.com/img/psp_200/2735.jpg,日语,Electronic Arts,日版
psp,2736,Ragnarok - Hikari to Yami no Koujo,仙境传说-光与暗的公主,NPJH-50431,25-10-2011,RPG,https://data.yang2000ling.com/img/psp_200/2736.jpg,日语,GungHo,日版
psp,2737,Final Fantasy Reishiki (UMD Disc 1),最终幻想-零式(UMD-Disc 1),NPJH-50443,26-10-2011,RPG,https://data.yang2000ling.com/img/psp_200/2737.jpg,日语,Square Enix,日版
psp,2738,Final Fantasy Reishiki (UMD Disc 2),最终幻想-零式(UMD-Disc 2),NPJH-50444,26-10-2011,RPG,https://data.yang2000ling.com/img/psp_200/2738.jpg,日语,Square Enix,日版
psp,2739,Senritsu no Stratus,战律星云,NPJH-50467,26-10-2011,RPG,https://data.yang2000ling.com/img/psp_200/2739.jpg,日语,Konami,日版
psp,2740,Tanteibu - The Detective Club - Haibu to Kaiga to Bakudan to,侦探部-废部与绘画与炸弹,ULJM-05927,26-10-2011,Adventure,https://data.yang2000ling.com/img/psp_200/2740.jpg,日语,Boost On,日版
psp,2741,Pro Evolution Soccer 2012,实况足球2012,ULES-01542,28-10-2011,Sports,https://data.yang2000ling.com/img/psp_200/2741.jpg,西班牙语|葡萄牙语|意大利语,Konami,欧版
psp,2742,Joker no Kuni no Alice - Wonderful Wonder World,小丑国的爱丽丝-美妙奇迹世界,ULJM-05973,28-10-2011,Adventure,https://data.yang2000ling.com/img/psp_200/2742.jpg,日语,Quinrose,日版
psp,2743,Arcana Famiglia - La storia della Arcana Famiglia,魔力家族,ULJM-05956,28-10-2011,Adventure,https://data.yang2000ling.com/img/psp_200/2743.jpg,日语,Comfort,日版
psp,2744,Ro-Kyu-Bu!,萝球社!,NPJH-50508,30-10-2011,Adventure,https://data.yang2000ling.com/img/psp_200/2744.jpg,日语,Kadokawa Shoten,日版
psp,2745,R-15 Portable,R-15 携带版,ULJM-05960,30-10-2011,Adventure,https://data.yang2000ling.com/img/psp_200/2745.jpg,日语,Kadokawa Shoten,日版
psp,2746,NBA 2K12,NBA篮球2012,ULJS-00426,30-10-2011,Sports,https://data.yang2000ling.com/img/psp_200/2746.jpg,日语,2K Sports,日版
psp,2747,Hana to Otome ni Shukufuku o - Shunpuu no Okurimono Portable,花与少女的祝福 携带版,ULJM-05962,30-10-2011,Adventure,https://data.yang2000ling.com/img/psp_200/2747.jpg,日语,Boost On,日版
psp,2748,Fate Extra,命运之夜 最初的开始,ULUS-10576,02-11-2011,RPG,https://data.yang2000ling.com/img/psp_200/2748.jpg,英文,Aksys Games,美版
psp,2749,Pro Evolution Soccer 2012,实况足球2012,ULES-01541,02-11-2011,Sports,https://data.yang2000ling.com/img/psp_200/2749.jpg,德语|法文,Konami,欧版
psp,2750,World Soccer Winning Eleven 2012,实况足球2012,ULJM-05922,02-11-2011,Sports,https://data.yang2000ling.com/img/psp_200/2750.jpg,日语,Konami,日版
psp,2751,Cars 2,汽车总动员2,UCES-01534,02-11-2011,Driving,https://data.yang2000ling.com/img/psp_200/2751.jpg,西班牙语|葡萄牙语|波兰语|意大利语|德语|荷兰语|英文|法文,Disney Interactive,欧版
psp,2752,Geronimo Stilton in the Kingdom of Fantasy,老鼠记者 幻想王国历险记,UCES-01535,05-11-2011,Adventure,https://data.yang2000ling.com/img/psp_200/2752.jpg,西班牙语|葡萄牙语|意大利语|德语|荷兰语|英文|法文,Sony,欧版
psp,2753,Invizimals - The Lost Tribes,隐形妖怪-失落的族群,UCES-01525,07-11-2011,Virtual Life,https://data.yang2000ling.com/img/psp_200/2753.jpg,西班牙语|葡萄牙语|波兰语|意大利语|德语|荷兰语|英文|法文,Sony,欧版
psp,2754,Hatsune Miku - Project Diva Extend,初音未来-歌姬计划 扩展版,NPJH-50465,08-11-2011,Rhythm,https://data.yang2000ling.com/img/psp_200/2754.jpg,日语,SEGA,日版
psp,2755,Dissidia 012 - Duodecim Final Fantasy,最终幻想-纷争012,ULES-01505,08-11-2011,Fighting,https://data.yang2000ling.com/img/psp_200/2755.jpg,西班牙语|意大利语|德语|英文|法文,Square Enix,欧版
psp,2756,Ore no Shikabane o Koete Yuke,跨越我的尸体,UCJS-10117,08-11-2011,RPG,https://data.yang2000ling.com/img/psp_200/2756.jpg,日语,Sony,日版
psp,2757,Naruto Shippuden - Ultimate Ninja Impact,火影忍者疾风传-究极冲击,ULES-01537,2011-11-11,Fighting,https://data.yang2000ling.com/img/psp_200/2757.jpg,西班牙语|意大利语|德语|英文|法文,Bandai Namco Games,欧版
psp,2758,EyePet Adventures,爱宝贝大冒险,UCES-01531,2011-11-15,Virtual Life,https://data.yang2000ling.com/img/psp_200/2758.jpg,瑞典语|西班牙语|葡萄牙语|波兰语|挪威语|意大利语|德语|芬兰语|荷兰语|丹麦语|英文|法文,Sony,欧版
psp,2759,Cars 2,汽车总动员2,UCUS-98766,2011-11-15,Driving,https://data.yang2000ling.com/img/psp_200/2759.jpg,西班牙语|意大利语|德语|英文|法文,Disney Interactive,美版
psp,2760,LEGO Harry Potter - Years 5-7,乐高哈利波特-第5-7年,ULUS-10580,2011-11-15,Adventure,https://data.yang2000ling.com/img/psp_200/2760.jpg,西班牙语|葡萄牙语|英文|法文,Warner Bros. Interactive,美版
psp,2761,LEGO Harry Potter - Years 5-7,乐高哈利波特-第5-7年,ULES-01532,2011-11-15,Adventure,https://data.yang2000ling.com/img/psp_200/2761.jpg,西班牙语|意大利语|德语|荷兰语|丹麦语|英文|法文,Warner Bros. Interactive,欧版
psp,2762,Umineko no Naku Koro ni Portable 2,海猫鸣泣之时2 携带版,ULJM-05969,2011-11-16,Adventure,https://data.yang2000ling.com/img/psp_200/2762.jpg,日语,Alchemist,日版
psp,2763,World Soccer Winning Eleven 2012,实况足球2012,ULAS-42289,2011-11-16,Sports,https://data.yang2000ling.com/img/psp_200/2763.jpg,中文|英文,Konami,中国版
psp,2764,Kuon no Kizuna - Sairin Mikotonori Portable,久远之绊再临诏 携带版,ULJM-05981,2011-11-18,Adventure,https://data.yang2000ling.com/img/psp_200/2764.jpg,日语,GN Software,日版
psp,2765,Mother Goose no Himitsu no Yakata - Blue Label,鹅妈妈的秘密之馆-蓝色印记,ULJM-05950,2011-11-18,Adventure,https://data.yang2000ling.com/img/psp_200/2765.jpg,日语,Quinrose,日版
psp,2766,7th Dragon 2020,第七龙神2020 7th,NPJH-50459,2011-11-21,RPG,https://data.yang2000ling.com/img/psp_200/2766.jpg,日语,SEGA,日版
psp,2767,Weiss Schwarz Portable - Boost Weiss,黑白双翼-白版 携带版,ULJS-00422,2011-11-21,Card Battle,https://data.yang2000ling.com/img/psp_200/2767.jpg,日语,Bandai Namco Games,日版
psp,2768,Angelique - Maren no Rokukishi,安琪莉可-魔恋之六骑士,ULJM-05986,2011-11-21,Adventure,https://data.yang2000ling.com/img/psp_200/2768.jpg,日语,Idea Factory,日版
psp,2769,Pop'n Music Portable 2,流行音乐2 携带版,ULJM-05959,2011-11-22,Rhythm,https://data.yang2000ling.com/img/psp_200/2769.jpg,日语,Konami,日版
psp,2770,Danball Senki Boost,纸盒战机 加强版,ULJM-05990,2011-11-22,Action,https://data.yang2000ling.com/img/psp_200/2770.jpg,日语,Level5,日版
psp,2771,Senjou no Valkyria 3 - Extra Edition,战场的女武神3-加强版,ULJM-05957,2011-11-22,Strategy,https://data.yang2000ling.com/img/psp_200/2771.jpg,日语,SEGA,日版
psp,2772,Tanteibu - The Detective Club - Shissou to Hangegi to Daidanen,侦探部-失踪与反击与大团圆,ULJM-05928,2011-11-23,Adventure,https://data.yang2000ling.com/img/psp_200/2772.jpg,日语,Boost On,日版
psp,2773,Uta no Prince-Sama - Music,歌之王子殿下-音乐,NPJH-50499,2011-11-26,Rhythm,https://data.yang2000ling.com/img/psp_200/2773.jpg,日语,Broccoli,日版
psp,2774,Maru Goukaku - Shikaku Dasshu! FP Financial Planning Ginou Kentei Shiken 3-Kyuu Portable,完全合格资格夺取-FP技能检定试验3级 携带版,NPJH-50507,2011-11-26,Edutainment,https://data.yang2000ling.com/img/psp_200/2774.jpg,日语,Media5,日版
psp,2775,Maru Goukaku - Shikaku Dasshu! FP Financial Planning Ginou Kentei Shiken 2-Kyuu Portable,完全合格资格夺取-FP技能检定试验2级 携带版,NPJH-50506,2011-11-26,Edutainment,https://data.yang2000ling.com/img/psp_200/2775.jpg,日语,Media5,日版
psp,2776,Mahou Tsukai to Goshujin-sama - New Ground - Wizard and The Master,魔法使与主人-新天地,ULJM-05951,2011-11-27,Adventure,https://data.yang2000ling.com/img/psp_200/2776.jpg,日语,Quinrose,日版
psp,2777,Eternal Etude - Canvas 4,茜色的画布4-永远的习作,ULJM-05980,2011-11-27,Adventure,https://data.yang2000ling.com/img/psp_200/2777.jpg,日语,GN Software,日版
psp,2778,Suto Mani - Strobe Mania,校园记者恋曲,ULJS-00439,2011-11-27,Adventure,https://data.yang2000ling.com/img/psp_200/2778.jpg,日语,D3 Publisher,日版
psp,2779,TNA Impact - Cross the Line,TNA摔角-穿越界限,ULUS-10436,2011-11-29,Fighting,https://data.yang2000ling.com/img/psp_200/2779.jpg,英文|法文,SouthPeak Games,美版
psp,2780,Pro Evolution Soccer 2012,实况足球2012,ULUS-10586,2011-11-29,Sports,https://data.yang2000ling.com/img/psp_200/2780.jpg,西班牙语|葡萄牙语|英文|法文,Konami,美版
psp,2781,Weiss Schwarz Portable - Boost Schwarz,黑白双翼-黑版 携带版,ULJS-00420,2011-11-29,Card Battle,https://data.yang2000ling.com/img/psp_200/2781.jpg,日语,Bandai Namco Games,日版
psp,2782,Kamen Rider Climax Heroes Fourze,假面骑士 巅峰英雄Fourze,NPJH-50502,2011-12-06,Fighting,https://data.yang2000ling.com/img/psp_200/2782.jpg,日语,Bandai Namco Games,日版
psp,2783,Toaru Kagaku no Chou Denjihou,科学超电磁炮,ULJS-00354,2011-12-07,Adventure,https://data.yang2000ling.com/img/psp_200/2783.jpg,日语,Kadokawa Shoten,日版
psp,2784,BlazBlue - Continuum Shift II,苍翼默示录-连锁反应2,ULES-01526,2011-11-09,Fighting,https://data.yang2000ling.com/img/psp_200/2784.jpg,韩语|日语|中文|英文,PQube,欧版
psp,2785,Shin Megami Tensei - Persona 2 - Innocent Sin,女神异闻录2-罪,ULES-01557,2011-12-10,RPG,https://data.yang2000ling.com/img/psp_200/2785.jpg,英文,Ghostlight,欧版
psp,2786,"Legend of Heroes - Trails in the Sky, The",英雄传说-空之轨迹FC,ULES-01556,2011-12-11,RPG,https://data.yang2000ling.com/img/psp_200/2786.jpg,英文,Ghostlight,欧版
psp,2787,Pro Evolution Soccer 2012,实况足球2012,ULES-01540,2011-12-14,Sports,https://data.yang2000ling.com/img/psp_200/2787.jpg,瑞典语|荷兰语|英文,Konami,欧版
psp,2788,Puyo Puyo!! 20th Anniversary,噗哟噗哟!! 20周年纪念版,NPJH-50492,2011-12-14,Puzzler,https://data.yang2000ling.com/img/psp_200/2788.jpg,日语,SEGA,日版
psp,2789,Hatsune Miku - Project Diva 2nd (Okaidoku Ban),初音未来-歌姬计划2(特惠版),NPJH-50475,2011-12-14,Rhythm,https://data.yang2000ling.com/img/psp_200/2789.jpg,日语,SEGA,日版
psp,2790,Adventures to Go!,订购吧 我们的世界,ULES-01383,2011-12-15,RPG,https://data.yang2000ling.com/img/psp_200/2790.jpg,德语|英文|法文,Natsume,欧版
psp,2791,Football Manager Handheld 2012,足球经理2012,ULES-01555,2011-12-15,Sports,https://data.yang2000ling.com/img/psp_200/2791.jpg,西班牙语|意大利语|德语|英文|法文,Konami,欧版
psp,2792,"Mystery Team, The",神秘小队,UCES-01536,2011-12-15,Puzzle,https://data.yang2000ling.com/img/psp_200/2792.jpg,西班牙语|葡萄牙语|意大利语|德语|荷兰语|英文|法文,Sony,欧版
psp,2793,Lord of Apocalypse,天启之王,NPJH-50503,2011-12-16,RPG,https://data.yang2000ling.com/img/psp_200/2793.jpg,日语,Square Enix,日版
psp,2794,Frontier Gate,边境之门,NPJH-50468,2011-12-22,Action RPG,https://data.yang2000ling.com/img/psp_200/2794.jpg,日语,Konami,日版
psp,2795,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,实况力量棒球 2011 决定版,ULJM-05991,2011-12-22,Sports,https://data.yang2000ling.com/img/psp_200/2795.jpg,日语,Konami,日版
psp,2796,Beyond the Future - Fix the Time Arrows,超越未来-修复时间之箭,ULJM-05988,2011-12-26,Adventure,https://data.yang2000ling.com/img/psp_200/2796.jpg,日语,5pb,日版
psp,2797,Dangan-Ronpa - Kibou no Gakuen to Zetsubou no Koukousei (PSP the Best),弹丸论破-希望的学园和绝望的高中生(廉价版),NPJH-50515,2011-12-26,Action Adventure,https://data.yang2000ling.com/img/psp_200/2797.jpg,日语,Spike,日版
psp,2798,"Hanayaka Kana, Ware ga Ichizoku - Kinema Mosaic",华丽一族-电影马赛克,ULJM-05998,2011-12-26,Adventure,https://data.yang2000ling.com/img/psp_200/2798.jpg,日语,Idea Factory,日版
psp,2799,Hellboy - The Science of Evil,地狱男爵-恶魔科学,ULUS-10301,2011-12-26,Beat-Em-Up,https://data.yang2000ling.com/img/psp_200/2799.jpg,英文,Konami,美版
psp,2800,Hot Shots Golf - Open Tee 2 (3.96),大众高尔夫2 携带版(3.96),UCUS-98693,2011-12-26,Sports,https://data.yang2000ling.com/img/psp_200/2800.jpg,英文,Sony,美版
psp,2801,Itsuka Tenma no Kuro Usagi Portable,曾几何时天魔的黑兔 携带版,ULJM-05961,2011-12-26,Adventure,https://data.yang2000ling.com/img/psp_200/2801.jpg,日语,Kadokawa Shoten,日版
psp,2802,Konneko - Keep a Memory Green,常青的回忆,ULJM-05996,2011-12-26,Adventure,https://data.yang2000ling.com/img/psp_200/2802.jpg,日语,CyberFront,日版
psp,2803,Mahou Shoujo Nanoha A's Portable - The Gears of Destiny,魔法少女奈叶A's-命运齿轮 携带版,ULJS-00385,2011-12-26,Fighting,https://data.yang2000ling.com/img/psp_200/2803.jpg,日语,Bandai Namco Games,日版
psp,2804,Maru Goukaku - Shikaku Dasshu! Sharoushi Shiken Portable,完全合格资格夺取-社会保险劳务顾问试验 携带版,NPJH-50516,2011-12-26,Edutainment,https://data.yang2000ling.com/img/psp_200/2804.jpg,日语,Media5,日版
psp,2805,Monster Hunter Freedom 2,怪物猎人2 携带版,ULUS-10266,2011-12-26,RPG,https://data.yang2000ling.com/img/psp_200/2805.jpg,英文,Capcom,美版
psp,2806,Omochan no Kuni no Alice - Wonderful Wonder World,玩具箱国的爱丽丝-美妙奇迹世界,ULJM-05995,2011-12-26,Adventure,https://data.yang2000ling.com/img/psp_200/2806.jpg,日语,Quinrose,日版
psp,2807,Omoi no Kakera - Close to,思念的碎片-Close to,ULJM-06002,2011-12-26,Adven,https://data.yang2000ling.com/img/psp_200/2807.jpg,日语,CyberFront,日版
psp,2808,Petz - Dogz Family,宠物-小狗之家,ULUS-10463,2011-12-26,Virtual Life,https://data.yang2000ling.com/img/psp_200/2808.jpg,西班牙语|意大利语|德语|英文|法文,UbiSoft,美版
psp,2809,Petz - Hamsterz Bunch,宠物-仓鼠宝宝,ULUS-10446,2011-12-26,Virtual Life,https://data.yang2000ling.com/img/psp_200/2809.jpg,西班牙语|意大利语|德语|英文|法文,UbiSoft,美版
