system,game_id,game_name,ch_name,img
pcecd,PCECD#425,Space Invaders - The Original Game (Japan),太空侵略者 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD425.jpg
pcecd,PCECD#426,Splash Lake (USA),飞溅湖 （美版）,https://data.yang2000ling.com/img/pcecd_200/PCECD426.jpg
pcecd,PCECD#427,Splash Lake - Ostrich Daibouken (Japan),飞溅湖 奥地利大冒险 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD427.jpg
pcecd,PCECD#428,Spriggan Mark 2 - Re Terraform Project (Japan),精灵战士mark2 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD428.jpg
pcecd,PCECD#429,Star Breaker (Japan),星球破坏者 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD429.jpg
pcecd,PCECD#430,Star Mobile (Japan),移动星星 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD430.jpg
pcecd,PCECD#431,Star Parodier (Japan),星际帕罗战士 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD431.jpg
pcecd,PCECD#432,Startling Odyssey (Japan),惊心动魄的奥德赛 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD432.jpg
pcecd,PCECD#433,Startling Odyssey II - Maryuu Sensou (Japan),惊心动魄的奥德赛2 魔龙战争 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD433.jpg
pcecd,PCECD#434,Startling Odyssey II - Maryuu Sensou (Japan) (Demo),惊心动魄的奥德赛2 魔龙战争 （日版） （演示版）,https://data.yang2000ling.com/img/pcecd_200/PCECD433.jpg
pcecd,PCECD#435,Steam-Heart's (Japan),蒸汽之心 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD435.jpg
pcecd,PCECD#436,Strider Hiryuu (Japan),出击飞龙 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD436.jpg
pcecd,PCECD#437,"Sugoroku, The '92 - Nari Tore - Nariagari Trendy (Japan)",快速锻炼 92 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD437.jpg
pcecd,PCECD#438,Summer Carnival '92 - Alzadick (Japan),夏夜狂欢92 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD438.jpg
pcecd,PCECD#439,Summer Carnival '93 - NEXZR Special (Japan),夏夜狂欢93 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD439.jpg
pcecd,PCECD#440,Super Air Zonk - Rockabilly-Paradise (USA),超级空中地带-摇滚天堂 （美版）,https://data.yang2000ling.com/img/pcecd_200/PCECD440.jpg
pcecd,PCECD#441,Super Albatross (Japan),超级信天翁 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD441.jpg
pcecd,PCECD#442,Super CD-ROM^2 Taiken Soft Shuu (Japan),,https://data.yang2000ling.com/img/pcecd_200/PCECD442.jpg
pcecd,PCECD#443,Super Daisenryaku (Japan),超级大战略 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD443.jpg
pcecd,PCECD#444,Super Darius (Japan),超级大流士 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD444.jpg
pcecd,PCECD#445,Super Darius (Japan) (Alt),超级大流士 （日版） (Alt),https://data.yang2000ling.com/img/pcecd_200/PCECD444.jpg
pcecd,PCECD#446,Super Darius II (Japan),超级大流士2 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD446.jpg
pcecd,PCECD#447,Super Mahjong Taikai (Japan),超级麻将大会 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD447.jpg
pcecd,PCECD#448,Super Raiden (Japan),超级雷电 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD448.jpg
pcecd,PCECD#449,Super Real Mahjong P.V Custom (Japan),超真实麻将 P.V （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD449.jpg
pcecd,PCECD#450,Super Real Mahjong PII-III Custom (Japan),超真实麻将 PII-III （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD450.jpg
pcecd,PCECD#451,Super Real Mahjong PIV Custom (Japan),超真实麻将 PIV （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD451.jpg
pcecd,PCECD#452,Super Real Mahjong Special - Miki Kasumi Shouko no Omoide yori (Japan),超真实麻将 特别篇 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD452.jpg
pcecd,PCECD#453,Super Schwarzschild (Japan),超级银河战国列传 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD453.jpg
pcecd,PCECD#454,Super Schwarzschild 2 (Japan),超级银河战国列传2 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD454.jpg
pcecd,PCECD#455,Super-CD-Demo^2 (Japan),,https://data.yang2000ling.com/img/pcecd_200/PCECD.jpg
pcecd,PCECD#456,Sword Master (Japan),剑圣 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD456.jpg
pcecd,PCECD#457,SydMead's TerraForming (USA),赛得·米德 仿地成形 （美版）,https://data.yang2000ling.com/img/pcecd_200/PCECD457.jpg
pcecd,PCECD#458,Sylphia (Japan),希尔菲娅 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD458.jpg
pcecd,PCECD#459,Tadaima Yuusha Boshuu-chuu (Japan),勇者募集中 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD459.jpg
pcecd,PCECD#460,Taiheiki (Japan),太平记 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD460.jpg
pcecd,PCECD#461,Tanjou - Debut (Japan),诞生～Debut～ （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD461.jpg
pcecd,PCECD#462,Tecmo World Cup Super Soccer (Japan),Tecmo 超级世界杯 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD462.jpg
pcecd,PCECD#463,Tenchi Muyou! Ryououki (Japan),天地無用！魎皇鬼 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD463.jpg
pcecd,PCECD#464,Tenchi o Kurau (Japan),吞食天地 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD464.jpg
pcecd,PCECD#465,Tengai Makyou - Deden no Kabuki-den (Japan),天外魔境 電々の伝 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD465.jpg
pcecd,PCECD#466,Tenshi no Uta (Japan),天使之诗 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD466.jpg
pcecd,PCECD#467,Tenshi no Uta II - Datenshi no Sentaku (Japan),天使之诗2 坠天使的选择 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD467.jpg
pcecd,PCECD#468,TerraForming (Japan),仿地成形 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD468.jpg
pcecd,PCECD#469,Todd's Adventures in Slime World (Japan),粘土世界 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD469.jpg
pcecd,PCECD#470,Tokimeki Memorial (Japan),心跳回忆 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD470.jpg
pcecd,PCECD#471,Tokimeki Memorial (Japan) (Rev 1),心跳回忆 （日版） （修正版 1）,https://data.yang2000ling.com/img/pcecd_200/PCECD470.jpg
pcecd,PCECD#472,Tokimeki Memorial (Japan) (Rev 2) (FABT),心跳回忆 （日版） （修正版 2） (FABT),https://data.yang2000ling.com/img/pcecd_200/PCECD470.jpg
pcecd,PCECD#473,Tokimeki Memorial (Japan) (Rev 3),心跳回忆 （日版） （修正版 3）,https://data.yang2000ling.com/img/pcecd_200/PCECD470.jpg
pcecd,PCECD#474,Top o Nerae! GunBuster Vol. 1 (Japan),飞跃巅峰！　ＧｕｎＢｕｓｔｅｒ　Ｖｏｌ．1 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD474.jpg
pcecd,PCECD#475,Top o Nerae! GunBuster Vol. 2 (Japan),飞跃巅峰！　ＧｕｎＢｕｓｔｅｒ　Ｖｏｌ．2 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD475.jpg
pcecd,PCECD#476,Travel Eple (Japan),ＴＲＡＶＥＬ　エプル （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD476.jpg
pcecd,PCECD#477,Travellers! Densetsu o Buttobase (Japan),旅行者！臀部的密度 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD477.jpg
pcecd,PCECD#478,"TV Show, The (Japan)",电视表演秀 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD478.jpg
pcecd,PCECD#479,Uchuu Senkan Yamato (Japan),宇宙战舰 大和号 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD479.jpg
pcecd,PCECD#480,Ultra Box 2-gou (Japan),究极盒子2号 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD480.jpg
pcecd,PCECD#481,Ultra Box 3-gou (Japan),究极盒子3号 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD481.jpg
pcecd,PCECD#482,Ultra Box 4-gou (Japan),究极盒子4号 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD482.jpg
pcecd,PCECD#483,Ultra Box 5-gou (Japan),究极盒子5号 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD483.jpg
pcecd,PCECD#484,Ultra Box 6-gou (Japan),究极盒子6号 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD484.jpg
pcecd,PCECD#485,Ultra Box Soukan-gou (Japan),究极盒子创刊号 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD485.jpg
pcecd,PCECD#486,Urusei Yatsura - Stay with You (Japan),福星小子 - stay with you （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD486.jpg
pcecd,PCECD#487,Valis II (Japan),梦幻战士2 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD489.jpg
pcecd,PCECD#488,Valis II (Japan) (Alt 1),梦幻战士2 （日版） (Alt 1),https://data.yang2000ling.com/img/pcecd_200/PCECD489.jpg
pcecd,PCECD#489,Valis II (Japan) (Alt 2),梦幻战士2 （日版） (Alt 2),https://data.yang2000ling.com/img/pcecd_200/PCECD489.jpg
pcecd,PCECD#490,Valis II (USA),梦幻战士2 （美版）,https://data.yang2000ling.com/img/pcecd_200/PCECD490.jpg
pcecd,PCECD#491,Valis III (Japan),梦幻战士3 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD492.jpg
pcecd,PCECD#492,Valis III (Japan) (Alt),梦幻战士3 （日版） (Alt),https://data.yang2000ling.com/img/pcecd_200/PCECD492.jpg
pcecd,PCECD#493,Valis III (USA),梦幻战士3 （美版）,https://data.yang2000ling.com/img/pcecd_200/PCECD493.jpg
pcecd,PCECD#494,Valis IV (Japan),梦幻战士4 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD494.jpg
pcecd,PCECD#495,Vasteel (Japan),,https://data.yang2000ling.com/img/pcecd_200/PCECD496.jpg
pcecd,PCECD#496,Vasteel (USA),,https://data.yang2000ling.com/img/pcecd_200/PCECD496.jpg
pcecd,PCECD#497,Vasteel 2 (Japan),,https://data.yang2000ling.com/img/pcecd_200/PCECD497.jpg
pcecd,PCECD#498,Virgin Dream (Japan),处女梦 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD498.jpg
pcecd,PCECD#499,"Where in the World Is Carmen Sandiego (Japan) (En,Ja)","卡门圣地亚哥 世界篇 （日版） (En,Ja)",https://data.yang2000ling.com/img/pcecd_200/PCECD499.jpg
pcecd,PCECD#500,Winds of Thunder (Japan),神风战机 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD500.jpg
pcecd,PCECD#501,"Wizardry I, II (Japan)",巫术1+2 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD501.jpg
pcecd,PCECD#502,"Wizardry III, IV (Japan)",巫术3+4 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD502.jpg
pcecd,PCECD#503,Wizardry V - Heart of the Maelstrom (Japan),巫术5:漩涡之心 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD503.jpg
pcecd,PCECD#504,Wonder Boy III - Monster Lair (Japan) (Rev 3),神奇男孩3 魔窟 （日版） （修正版 3）,https://data.yang2000ling.com/img/pcecd_200/PCECD504.jpg
pcecd,PCECD#505,Wonder Boy III - Monster Lair (Japan) (Rev 4),神奇男孩3 魔窟 （日版） （修正版 4）,https://data.yang2000ling.com/img/pcecd_200/PCECD504.jpg
pcecd,PCECD#506,World Heroes 2 (Japan),世界英雄2 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD506.jpg
pcecd,PCECD#507,World Heroes 2 (Japan) (Demo) (SACS),世界英雄2 （日版） （演示版） (SACS),https://data.yang2000ling.com/img/pcecd_200/PCECD506.jpg
pcecd,PCECD#508,Wrestle Angels - Double Impact (Japan),摔角天使 双重冲击 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD508.jpg
pcecd,PCECD#509,Wrestling Universe - Fire Pro Joshi - Dome Choujo Taisen - Zenjo vs. JWP (Japan),搏斗宇宙 憧夢超女大戦　～全女　ｖｓ　ＪＷＰ～ （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD509.jpg
pcecd,PCECD#510,Xak (Japan),Xak（日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD510.jpg
pcecd,PCECD#511,Xak III - The Eternal Recurrence (Japan),Xak III 永恒的重现 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD511.jpg
pcecd,PCECD#512,Yamamura Misa Suspense - Kinsenka Kyouezara Satsujin Jiken (Japan),山村美纱推理游戏 - 金盞花京絵皿殺人事件 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD512.jpg
pcecd,PCECD#513,Yami no Ketsuzoku - Harukanaru Kioku (Japan),黑暗的血族～遥远的记忆 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD513.jpg
pcecd,PCECD#514,YaWaRa! 2 - A Fashionable Judo Girl! (Japan),以柔克刚2 时尚柔道女孩 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD514.jpg
pcecd,PCECD#515,YaWaRa! A Fashionable Judo Girl! (Japan),以柔克刚 时尚柔道女孩 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD515.jpg
pcecd,PCECD#516,Yokoyama Mitsuteru Shin Sangokushi - Tenka wa Ware ni (Japan),橫山光辉三国志 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD516.jpg
pcecd,PCECD#517,Ys Book I & II (USA),伊苏1+2 （美版）,https://data.yang2000ling.com/img/pcecd_200/PCECD517.jpg
pcecd,PCECD#518,Ys I & II (Japan),伊苏1+2 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD517.jpg
pcecd,PCECD#519,Ys I & II (Japan) (Alt),伊苏1+2 （日版） (Alt),https://data.yang2000ling.com/img/pcecd_200/PCECD517.jpg
pcecd,PCECD#520,Ys III (Japan),伊苏3 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD521.jpg
pcecd,PCECD#521,Ys III - Wanderers from Ys (USA),伊苏3 来自伊苏的漂泊者 （美版）,https://data.yang2000ling.com/img/pcecd_200/PCECD521.jpg
pcecd,PCECD#522,Ys IV - The Dawn of Ys (Japan) (Rev 3),伊苏4:伊苏国的黎明 （日版） （修正版 3）,https://data.yang2000ling.com/img/pcecd_200/PCECD522.jpg
pcecd,PCECD#523,Ys IV - The Dawn of Ys (Japan) (Rev 4),伊苏4:伊苏国的黎明 （日版） （修正版 4）,https://data.yang2000ling.com/img/pcecd_200/PCECD522.jpg
pcecd,PCECD#524,Yuu Yuu Hakusho - Yami Shoubu!! Ankoku Bujutsu-kai (Japan),幽游白书 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD524.jpg
pcecd,PCECD#525,Zan - Kagerou no Toki (Japan),斩-炎阳之时代 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD525.jpg
pcecd,PCECD#526,Zero 4 Champ II (Japan),房车大赛2 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD526.jpg
pcecd,PCECD#527,Zero Wing (Japan),零翼战机 （日版）,https://data.yang2000ling.com/img/pcecd_200/PCECD527.jpg
